agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.01154314444678236,0.0049906132753307275,0.001736561739351115,0.04692044586128153,57.021489255372316,0.4302848575712144,0.36624393718255666,no evidence,-0.08599128460946202,0.0725464522314127,7,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
breakout_volume_momentum,0.006861779533547579,0.003967697596129641,0.002784177037045647,0.04113423104742025,53.47326336831584,0.4657671164417791,0.3318311762822301,no evidence,-0.07021464513656105,0.069941698058851,5,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
mean_reversion_vol_filter,0.0018861055016728434,0.00024585296361793123,-0.0001233655064670941,0.021547319730987717,54.07296351824088,0.45977011494252873,0.3374592612906561,no evidence,-0.03404102026683424,0.03224149069812707,3,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
trend_momentum_verification,0.00017047713510065445,0.017082114926478875,0.016992075780277935,0.062451993332170254,37.68115942028986,0.623688155922039,0.20503250328980624,no evidence,-0.0886141642516361,0.11735941477734385,13,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7622855239047143
adx_trend_following,-0.020404326108732957,0.002627732239499505,0.004429069735774487,0.03800613706878771,21.73913043478261,0.7831084457771115,0.10617809216762125,no evidence,-0.05477820839078896,0.06603996724801765,5,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7831084457771115
uptrend_oversold_reversion,0.060497213094037446,-0.007917955654346633,-0.006879563386649678,0.041287730814645936,94.75262368815592,0.05297351324337831,1.2759412233714411,weak evidence,-0.07329699405751793,0.06082472855653209,25,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5689655172413793
volatility_squeeze_breakout,0.002728098596725412,0.0031048508627376436,0.003468342391186523,0.024596138984589597,49.075462268865564,0.5097451274362819,0.29264691687429384,no evidence,-0.03314479772583272,0.042685619358953965,2,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
connors_rsi2_pullback,0.0008677275116130842,0.0002287393313493001,-0.0009118152004051084,0.012004655674373395,52.973513243378314,0.4707646176911544,0.32719618584333404,no evidence,-0.020579063336031177,0.01707555739087544,2,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
donchian_trend_reentry,-0.00900147390529573,0.010177726580447207,0.011143485027563748,0.04448443655846498,30.08495752123938,0.6996501749125438,0.15511905295797335,no evidence,-0.06358173230757364,0.08618193941437664,5,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7696151924037982
turn_of_month_seasonality,0.07113261117496954,0.0083031804208492,0.008052811484847013,0.051875384984071786,89.70514742628686,0.10344827586206896,0.9852767431792937,no evidence,-0.08116426140233735,0.09136953207133935,8,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.5689655172413793
random,0.021947593941634407,0.031105773605512074,0.03419873089182979,0.08031164462476893,45.377311344327836,0.5467266366816592,0.2622297666387994,no evidence,-0.09415245488771744,0.16821117857614182,15,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7517491254372815
