ticker,fold_id,fold_start,fold_end,agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_number_of_trades,proportion_significant_runs,proportion_outperforming_null_runs,number_of_outer_runs,simulations_per_run,test_bar_count,transaction_cost,null_model,execution_cost_model
BTC-USD,fold_13,2025-12-08,2026-01-13,random,0.023906574640055966,0.023906574640055966,0.0,0.023906574640055966,0.023906574640055966,0.023906574640055966,0.023906574640055966,0.2650010396093685,0.2650010396093685,0.0,0.2650010396093685,0.2650010396093685,0.2650010396093685,0.2650010396093685,1.3196259448538106,1.3196259448538106,0.0,1.3196259448538106,1.3196259448538106,1.3196259448538106,1.3196259448538106,0.47030838130765923,0.47030838130765923,0.0,0.47030838130765923,0.47030838130765923,0.47030838130765923,0.47030838130765923,-0.047914333252931485,-0.047914333252931485,0.0,-0.047914333252931485,-0.047914333252931485,-0.047914333252931485,-0.047914333252931485,0.27472527472527475,0.27472527472527475,0.0,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.5611013836490559,0.5611013836490559,0.0,0.5611013836490559,0.5611013836490559,0.5611013836490559,0.5611013836490559,72.62737262737264,72.62737262737264,0.0,72.62737262737264,72.62737262737264,72.62737262737264,72.62737262737264,0.026894061400450683,0.026894061400450683,0.0,0.026894061400450683,0.026894061400450683,0.026894061400450683,0.026894061400450683,0.6599976532890487,0.6599976532890487,0.0,0.6599976532890487,0.6599976532890487,0.6599976532890487,0.6599976532890487,5.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
BTC-USD,fold_16,2026-03-28,2026-05-03,breakout_volume_momentum,-0.06264487562316745,-0.06264487562316745,0.0,-0.06264487562316745,-0.06264487562316745,-0.06264487562316745,-0.06264487562316745,-0.47465478966831887,-0.47465478966831887,0.0,-0.47465478966831887,-0.47465478966831887,-0.47465478966831887,-0.47465478966831887,-4.726765969123054,-4.726765969123054,0.0,-4.726765969123054,-4.726765969123054,-4.726765969123054,-4.726765969123054,-2.8942007427611807,-2.8942007427611807,0.0,-2.8942007427611807,-2.8942007427611807,-2.8942007427611807,-2.8942007427611807,-0.06784321855509534,-0.06784321855509534,0.0,-0.06784321855509534,-0.06784321855509534,-0.06784321855509534,-0.06784321855509534,0.994005994005994,0.994005994005994,0.0,0.994005994005994,0.994005994005994,0.994005994005994,0.994005994005994,0.002610996733593194,0.002610996733593194,0.0,0.002610996733593194,0.002610996733593194,0.002610996733593194,0.002610996733593194,0.6993006993006993,0.6993006993006993,0.0,0.6993006993006993,0.6993006993006993,0.6993006993006993,0.6993006993006993,-0.08082991164154771,-0.08082991164154771,0.0,-0.08082991164154771,-0.08082991164154771,-0.08082991164154771,-0.08082991164154771,-2.21829737313331,-2.21829737313331,0.0,-2.21829737313331,-2.21829737313331,-2.21829737313331,-2.21829737313331,6.0,0.0,0.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
BTC-USD,fold_16,2026-03-28,2026-05-03,trend_momentum_verification,-0.028600955663743766,-0.028600955663743766,0.0,-0.028600955663743766,-0.028600955663743766,-0.028600955663743766,-0.028600955663743766,-0.25078559314487403,-0.25078559314487403,0.0,-0.25078559314487403,-0.25078559314487403,-0.25078559314487403,-0.25078559314487403,-2.1042834383610685,-2.1042834383610685,0.0,-2.1042834383610685,-2.1042834383610685,-2.1042834383610685,-2.1042834383610685,-0.22645354537952628,-0.22645354537952628,0.0,-0.22645354537952628,-0.22645354537952628,-0.22645354537952628,-0.22645354537952628,-0.06771305458265087,-0.06771305458265087,0.0,-0.06771305458265087,-0.06771305458265087,-0.06771305458265087,-0.06771305458265087,0.903096903096903,0.903096903096903,0.0,0.903096903096903,0.903096903096903,0.903096903096903,0.903096903096903,0.044265647003955355,0.044265647003955355,0.0,0.044265647003955355,0.044265647003955355,0.044265647003955355,0.044265647003955355,9.79020979020979,9.79020979020979,0.0,9.79020979020979,9.79020979020979,9.79020979020979,9.79020979020979,-0.05077949288506975,-0.05077949288506975,0.0,-0.05077949288506975,-0.05077949288506975,-0.05077949288506975,-0.05077949288506975,-1.1665068739677542,-1.1665068739677542,0.0,-1.1665068739677542,-1.1665068739677542,-1.1665068739677542,-1.1665068739677542,6.0,0.0,0.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
BTC-USD,fold_16,2026-03-28,2026-05-03,adx_trend_following,-0.026402107071581304,-0.026402107071581304,0.0,-0.026402107071581304,-0.026402107071581304,-0.026402107071581304,-0.026402107071581304,-0.23373919344123129,-0.23373919344123129,0.0,-0.23373919344123129,-0.23373919344123129,-0.23373919344123129,-0.23373919344123129,-1.5083263779945795,-1.5083263779945795,0.0,-1.5083263779945795,-1.5083263779945795,-1.5083263779945795,-1.5083263779945795,-0.23337982742517221,-0.23337982742517221,0.0,-0.23337982742517221,-0.23337982742517221,-0.23337982742517221,-0.23337982742517221,-0.05925513493049028,-0.05925513493049028,0.0,-0.05925513493049028,-0.05925513493049028,-0.05925513493049028,-0.05925513493049028,0.971028971028971,0.971028971028971,0.0,0.971028971028971,0.971028971028971,0.971028971028971,0.971028971028971,0.012767812553044072,0.012767812553044072,0.0,0.012767812553044072,0.012767812553044072,0.012767812553044072,0.012767812553044072,2.997002997002997,2.997002997002997,0.0,2.997002997002997,2.997002997002997,2.997002997002997,2.997002997002997,-0.06993630900761261,-0.06993630900761261,0.0,-0.06993630900761261,-0.06993630900761261,-0.06993630900761261,-0.06993630900761261,-1.8813174127630181,-1.8813174127630181,0.0,-1.8813174127630181,-1.8813174127630181,-1.8813174127630181,-1.8813174127630181,6.0,0.0,0.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
BTC-USD,fold_16,2026-03-28,2026-05-03,uptrend_oversold_reversion,0.03564502267560421,0.03564502267560421,0.0,0.03564502267560421,0.03564502267560421,0.03564502267560421,0.03564502267560421,0.41693373424394675,0.41693373424394675,0.0,0.41693373424394675,0.41693373424394675,0.41693373424394675,0.41693373424394675,3.8992045247575575,3.8992045247575575,0.0,3.8992045247575575,3.8992045247575575,3.8992045247575575,3.8992045247575575,0.5382557512032068,0.5382557512032068,0.0,0.5382557512032068,0.5382557512032068,0.5382557512032068,0.5382557512032068,-0.015012997070978584,-0.015012997070978584,0.0,-0.015012997070978584,-0.015012997070978584,-0.015012997070978584,-0.015012997070978584,0.2987012987012987,0.2987012987012987,0.0,0.2987012987012987,0.2987012987012987,0.2987012987012987,0.2987012987012987,0.524762889154889,0.524762889154889,0.0,0.524762889154889,0.524762889154889,0.524762889154889,0.524762889154889,70.22977022977022,70.22977022977022,0.0,70.22977022977022,70.22977022977022,70.22977022977022,70.22977022977022,0.01798868009754024,0.01798868009754024,0.0,0.01798868009754024,0.01798868009754024,0.01798868009754024,0.01798868009754024,0.4813179154938522,0.4813179154938522,0.0,0.4813179154938522,0.4813179154938522,0.4813179154938522,0.4813179154938522,8.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
QQQ,fold_01,2024-12-26,2025-07-01,uptrend_oversold_reversion,0.01754195981757589,0.01754195981757589,0.0,0.01754195981757589,0.01754195981757589,0.01754195981757589,0.01754195981757589,0.034565153632382994,0.034565153632382994,0.0,0.034565153632382994,0.034565153632382994,0.034565153632382994,0.034565153632382994,0.7483116465363697,0.7483116465363697,0.0,0.7483116465363697,0.7483116465363697,0.7483116465363697,0.7483116465363697,0.25195577957497334,0.25195577957497334,0.0,0.25195577957497334,0.25195577957497334,0.25195577957497334,0.25195577957497334,-0.03360437878707079,-0.03360437878707079,0.0,-0.03360437878707079,-0.03360437878707079,-0.03360437878707079,-0.03360437878707079,0.2897102897102897,0.2897102897102897,0.0,0.2897102897102897,0.2897102897102897,0.2897102897102897,0.2897102897102897,0.5380360795803625,0.5380360795803625,0.0,0.5380360795803625,0.5380360795803625,0.5380360795803625,0.5380360795803625,71.12887112887113,71.12887112887113,0.0,71.12887112887113,71.12887112887113,71.12887112887113,71.12887112887113,0.017241692573251033,0.017241692573251033,0.0,0.017241692573251033,0.017241692573251033,0.017241692573251033,0.017241692573251033,0.47666939231482486,0.47666939231482486,0.0,0.47666939231482486,0.47666939231482486,0.47666939231482486,0.47666939231482486,7.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
QQQ,fold_01,2024-12-26,2025-07-01,random,0.06320159998623587,0.06320159998623587,0.0,0.06320159998623587,0.06320159998623587,0.06320159998623587,0.06320159998623587,0.12722091052903206,0.12722091052903206,0.0,0.12722091052903206,0.12722091052903206,0.12722091052903206,0.12722091052903206,0.621049976602184,0.621049976602184,0.0,0.621049976602184,0.621049976602184,0.621049976602184,0.621049976602184,0.3153849069506441,0.3153849069506441,0.0,0.3153849069506441,0.3153849069506441,0.3153849069506441,0.3153849069506441,-0.17709645865057622,-0.17709645865057622,0.0,-0.17709645865057622,-0.17709645865057622,-0.17709645865057622,-0.17709645865057622,0.2917082917082917,0.2917082917082917,0.0,0.2917082917082917,0.2917082917082917,0.2917082917082917,0.2917082917082917,0.5350512260309004,0.5350512260309004,0.0,0.5350512260309004,0.5350512260309004,0.5350512260309004,0.5350512260309004,70.92907092907093,70.92907092907093,0.0,70.92907092907093,70.92907092907093,70.92907092907093,70.92907092907093,0.0381654771566515,0.0381654771566515,0.0,0.0381654771566515,0.0381654771566515,0.0381654771566515,0.0381654771566515,0.42134564170262023,0.42134564170262023,0.0,0.42134564170262023,0.42134564170262023,0.42134564170262023,0.42134564170262023,5.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
QQQ,fold_02,2025-07-01,2026-01-02,trend_momentum_verification,0.0007481563464930563,0.0007481563464930563,0.0,0.0007481563464930563,0.0007481563464930563,0.0007481563464930563,0.0007481563464930563,0.0014783080310385444,0.0014783080310385444,0.0,0.0014783080310385444,0.0014783080310385444,0.0014783080310385444,0.0014783080310385444,0.05443084066749264,0.05443084066749264,0.0,0.05443084066749264,0.05443084066749264,0.05443084066749264,0.05443084066749264,0.012279607077006831,0.012279607077006831,0.0,0.012279607077006831,0.012279607077006831,0.012279607077006831,0.012279607077006831,-0.025651504909834033,-0.025651504909834033,0.0,-0.025651504909834033,-0.025651504909834033,-0.025651504909834033,-0.025651504909834033,0.6913086913086913,0.6913086913086913,0.0,0.6913086913086913,0.6913086913086913,0.6913086913086913,0.6913086913086913,0.16032798302256082,0.16032798302256082,0.0,0.16032798302256082,0.16032798302256082,0.16032798302256082,0.16032798302256082,30.96903096903097,30.96903096903097,0.0,30.96903096903097,30.96903096903097,30.96903096903097,30.96903096903097,-0.019503426058725876,-0.019503426058725876,0.0,-0.019503426058725876,-0.019503426058725876,-0.019503426058725876,-0.019503426058725876,-0.5056325287571746,-0.5056325287571746,0.0,-0.5056325287571746,-0.5056325287571746,-0.5056325287571746,-0.5056325287571746,10.0,0.0,0.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
QQQ,fold_02,2025-07-01,2026-01-02,uptrend_oversold_reversion,0.017236394087412288,0.017236394087412288,0.0,0.017236394087412288,0.017236394087412288,0.017236394087412288,0.017236394087412288,0.034331666317926945,0.034331666317926945,0.0,0.034331666317926945,0.034331666317926945,0.034331666317926945,0.034331666317926945,0.5882869524229135,0.5882869524229135,0.0,0.5882869524229135,0.5882869524229135,0.5882869524229135,0.5882869524229135,0.10522191397449909,0.10522191397449909,0.0,0.10522191397449909,0.10522191397449909,0.10522191397449909,0.10522191397449909,-0.03170787114372886,-0.03170787114372886,0.0,-0.03170787114372886,-0.03170787114372886,-0.03170787114372886,-0.03170787114372886,0.25374625374625376,0.25374625374625376,0.0,0.25374625374625376,0.25374625374625376,0.25374625374625376,0.25374625374625376,0.5956003608593805,0.5956003608593805,0.0,0.5956003608593805,0.5956003608593805,0.5956003608593805,0.5956003608593805,74.72527472527473,74.72527472527473,0.0,74.72527472527473,74.72527472527473,74.72527472527473,74.72527472527473,0.017015303875644528,0.017015303875644528,0.0,0.017015303875644528,0.017015303875644528,0.017015303875644528,0.017015303875644528,0.7098837913602134,0.7098837913602134,0.0,0.7098837913602134,0.7098837913602134,0.7098837913602134,0.7098837913602134,13.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
QQQ,fold_02,2025-07-01,2026-01-02,random,0.14118159711912281,0.14118159711912281,0.0,0.14118159711912281,0.14118159711912281,0.14118159711912281,0.14118159711912281,0.2980395567952949,0.2980395567952949,0.0,0.2980395567952949,0.2980395567952949,0.2980395567952949,0.2980395567952949,2.084171611815575,2.084171611815575,0.0,2.084171611815575,2.084171611815575,2.084171611815575,2.084171611815575,0.569743465471997,0.569743465471997,0.0,0.569743465471997,0.569743465471997,0.569743465471997,0.569743465471997,-0.06509088428677756,-0.06509088428677756,0.0,-0.06509088428677756,-0.06509088428677756,-0.06509088428677756,-0.06509088428677756,0.07192807192807193,0.07192807192807193,0.0,0.07192807192807193,0.07192807192807193,0.07192807192807193,0.07192807192807193,1.14310158104805,1.14310158104805,0.0,1.14310158104805,1.14310158104805,1.14310158104805,1.14310158104805,92.9070929070929,92.9070929070929,0.0,92.9070929070929,92.9070929070929,92.9070929070929,92.9070929070929,0.06634296488540409,0.06634296488540409,0.0,0.06634296488540409,0.06634296488540409,0.06634296488540409,0.06634296488540409,1.5540724615661954,1.5540724615661954,0.0,1.5540724615661954,1.5540724615661954,1.5540724615661954,1.5540724615661954,9.0,0.0,1.0,1,1000,881,0.00047,structure_preserving_random_timing,stochastic_execution_model
