signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,entry_reason,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,holding_period_hours,regime_at_entry,stop_loss_used,take_profit_used,exit_reason,timeframe_label,data_interval
2024-11-01 19:30:00,571.02001953125,SPY,random,2024-11-04 14:30:00,2024-11-27 20:30:00,571.1799926757812,598.5449829101562,571.362957633211,598.3875334693363,random_timing_entry,175.0,1.0,1.0,2.703280222974019,2.131228627158756,100000.0,104727.30077132193,99989.51758581192,0.9998951758581192,99988.51758581192,0.9998851758581192,257973.29622641508,4729.300771321934,4727.300771321934,0.04729843871585719,0.04727843641911063,0.047273007713219344,125,23,558.0,stressed,,,random_time_exit,Hourly,1h
2024-12-27 18:30:00,593.969970703125,SPY,random,2024-12-27 19:30:00,2025-01-27 16:30:00,593.969970703125,596.5,594.1392625339294,596.4183590120856,random_timing_entry,176.0,1.0,1.0,2.3501749104237857,0.8688543734570054,104727.30077132193,105126.42175147742,104569.51020597157,0.9984933196579285,104568.51020597157,0.9984837710493744,394036.90754716983,401.12098015549964,399.12098015549964,0.0038359634211618796,0.0038168372043298664,0.0038110500052608363,123,30,741.0,stressed,,,random_time_exit,Hourly,1h
2025-02-10 18:30:00,605.1900024414062,SPY,random,2025-02-10 19:30:00,2025-02-25 14:30:00,605.239990234375,597.1500244140625,605.3425836316491,597.0181273297765,random_timing_entry,173.0,1.0,1.0,1.1950862290898117,1.7092643128933565,105126.42175147742,103684.29081125346,104725.26696827529,0.996184072695345,104724.26696827529,0.9961745603388572,260737.28396226416,-1440.13094022396,-1442.13094022396,-0.013751644980816404,-0.013770742751160366,-0.013718063605676682,65,14,355.0,neutral,,,random_time_exit,Hourly,1h
2025-03-04 19:30:00,583.8400268554688,SPY,random,2025-03-04 20:30:00,2025-03-11 14:30:00,582.8599853515625,555.9500122070312,582.9703429973774,555.7831432037748,random_timing_entry,177.0,1.0,1.0,1.3933817484215543,2.50241209718165,103684.29081125346,98870.15644778579,103186.75071053581,0.9952013936072208,103185.75071053581,0.9951917489446381,416523.51792452834,-4812.134363467668,-4814.134363467668,-0.04663564814261049,-0.046655030663803845,-0.04643070156337667,30,6,162.0,stressed,,,random_time_exit,Hourly,1h
2025-03-21 17:30:00,562.1099853515625,SPY,random,2025-03-21 18:30:00,2025-03-28 16:30:00,562.1199951171875,556.844970703125,562.2248760448541,556.6786352891439,random_timing_entry,175.0,1.0,1.0,1.3658102998944002,2.4879970855123923,98870.15644778579,97897.56431553651,98390.35330784947,0.9951471388619708,98389.35330784947,0.9951370245864813,367753.6424528302,-970.5921322492827,-972.5921322492827,-0.009864808534846312,-0.009885135937484505,-0.009837064764461228,33,6,166.0,stressed,,,random_time_exit,Hourly,1h
2025-05-19 19:30:00,594.9400024414062,SPY,random,2025-05-20 13:30:00,2025-05-30 15:30:00,593.0900268554688,589.1300048828125,593.1759481977765,588.9887279375241,random_timing_entry,165.0,1.0,1.0,0.9487065777070326,1.8986358072261018,97897.56431553651,97204.67297259487,97875.03145263312,0.9997698322418853,97874.03145263312,0.9997596174831527,411229.3547169811,-690.8913429416441,-692.8913429416441,-0.007058985235281804,-0.007079419664826764,-0.007077717896109914,51,10,242.0,stressed,,,random_time_exit,Hourly,1h
2025-07-14 18:30:00,624.72998046875,SPY,random,2025-07-14 19:30:00,2025-08-01 18:30:00,624.72998046875,621.6300048828125,624.945473743825,621.5063245688251,random_timing_entry,155.0,1.0,1.0,2.949382642295535,1.4900089363244429,97204.67297259487,96669.60485046988,96867.54843029288,0.99653180724761,96866.54843029288,0.9965215196763502,422988.4613207547,-533.0681221249841,-535.0681221249841,-0.005503118783143086,-0.005523765745715921,-0.005504551435256997,97,17,431.0,calm,,,random_time_exit,Hourly,1h
2025-09-03 15:30:00,642.4299926757812,SPY,random,2025-09-03 16:30:00,2025-09-16 16:30:00,642.4400024414062,659.9000244140625,642.6600237125148,659.7045417595905,random_timing_entry,150.0,1.0,1.0,2.924775391825488,2.4631849123034026,96669.60485046988,99224.28255753125,96400.00355687721,0.9972111058692161,96399.00355687721,0.9972007613560515,415264.66509433964,2556.677707061357,2554.677707061357,0.02652182712192527,0.02650108001950507,0.0264268971722081,63,13,312.0,neutral,,,random_time_exit,Hourly,1h
2025-09-26 14:30:00,659.9299926757812,SPY,random,2025-09-26 15:30:00,2025-10-03 14:30:00,659.9149780273438,671.39501953125,659.9949565206718,671.3008950857219,random_timing_entry,150.0,1.0,1.0,0.7119514784635956,0.9021200659366675,99224.28255753125,100918.17334228875,99000.24347810078,0.9977420942368561,98999.24347810078,0.99773201605867,536322.6009433962,1695.8907847575063,1693.8907847575063,0.017130340850863648,0.017110138676283977,0.017071333156532236,34,6,167.0,calm,,,random_time_exit,Hourly,1h
2025-10-21 15:30:00,672.6300048828125,SPY,random,2025-10-21 16:30:00,2025-10-28 15:30:00,672.6500244140625,685.52001953125,672.7879905874316,685.4484905068908,random_timing_entry,149.0,1.0,1.0,1.5510840461099316,0.5435360986230957,100918.17334228875,102802.58783028818,100246.41059752731,0.9933434908449741,100245.41059752731,0.9933335818269362,610977.7235849056,1886.4144879994205,1884.4144879994205,0.01881796360307343,0.018798012565035094,0.018672697152454062,34,6,167.0,stressed,,,random_time_exit,Hourly,1h
2025-11-05 15:30:00,678.2899780273438,SPY,random,2025-11-05 16:30:00,2025-11-12 16:30:00,678.27001953125,682.4000244140625,678.43478557091,682.192314065207,random_timing_entry,151.0,1.0,1.0,1.9292101215659179,2.544747713701084,102802.58783028818,103367.97463292703,102444.65262120741,0.9965182276376966,102443.65262120741,0.9965085002561092,465185.51037735847,567.3868026388543,565.3868026388543,0.005538525697993285,0.005519002770522169,0.0054997331737623575,35,7,168.0,neutral,,,random_time_exit,Hourly,1h
2025-11-21 15:30:00,655.9299926757812,SPY,random,2025-11-21 16:30:00,2025-12-02 20:30:00,655.9299926757812,682.5,656.1449354396642,682.3801883893766,random_timing_entry,157.0,1.0,1.0,2.7769162301336285,1.2557896999641724,103367.97463292703,107484.90934603187,103015.75486402729,0.9965925638946636,103014.75486402729,0.9965828897184639,677877.5603773585,4118.934713104845,4116.934713104845,0.039983929666595516,0.03996451497204385,0.03982795181703627,42,11,268.0,stressed,,,random_time_exit,Hourly,1h
2026-01-22 19:30:00,688.1599731445312,SPY,random,2026-01-22 20:30:00,2026-02-11 17:30:00,688.1599731445312,693.5999755859375,688.3114255411529,693.4622867789361,random_timing_entry,156.0,1.0,1.0,1.700831238840373,1.485526965581764,107484.90934603187,108286.44369912606,107377.58238441985,0.9990014694875305,107376.58238441985,0.9989921658559223,566470.2415094341,803.5343530941886,801.5343530941886,0.007483329560792392,0.007464703525621708,0.00745718034253317,85,19,477.0,neutral,,,random_time_exit,Hourly,1h
2026-02-23 15:30:00,682.8699951171875,SPY,random,2026-02-23 16:30:00,2026-03-11 13:30:00,682.8800048828125,677.5800170898438,683.0792743861506,677.3830107658429,random_timing_entry,158.0,1.0,1.0,2.4180749460123767,2.4083446273342677,108286.44369912606,107384.43404711744,107927.52535301179,0.9966854729562316,107926.52535301179,0.9966762381899409,572059.358490566,-900.0096520086195,-902.0096520086195,-0.008339095964266617,-0.00835762708989545,-0.00832984832815134,82,15,381.0,neutral,,,random_time_exit,Hourly,1h
2026-03-12 15:30:00,668.8400268554688,SPY,random,2026-03-12 16:30:00,2026-03-27 17:30:00,668.77001953125,636.6199951171875,668.9310858003497,636.5081192193871,random_timing_entry,160.0,1.0,1.0,1.9083954782037844,1.2576507576603473,107384.43404711744,102194.75939416343,107029.97372805595,0.9966991461825281,107028.97372805595,0.9966898338458857,608379.9066037736,-5187.6746529540105,-5189.6746529540105,-0.048469815903636415,-0.04848850243243638,-0.04832799743282084,78,15,361.0,stressed,,,random_time_exit,Hourly,1h
