Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,download_interval,source_download_interval,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_53_prev,rolling_low_26_prev,rolling_low_13_prev,rolling_high_146_prev,rolling_low_53_prev,trailing_return_32,trailing_return_159,trailing_return_13,trailing_return_5,trailing_return_53,trailing_return_20,trailing_return_60,trailing_return_1764,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2024-12-26 20:30:00,530.6199951171875,530.8699951171875,529.4500122070312,529.5499877929688,2031560,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0020165228111738,-0.0020165228111738,525.9319315189165,527.5370207012825,523.6159593986742,490.6878087942941,473.2317140197754,525.9319315189165,523.6159593986742,490.6878087942941,473.2317140197754,0.004539790564516,7.660524205010176,4840898.320754717,0.4196659102071929,53.974709662904786,1.41998291015625,2.495147197700642,0.0047118256165008,17.575522293655656,25.191130140013744,26.853225793647056,527.5370207012825,7.660524205010176,542.8580691113028,512.2159722912621,0.0580852065686434,0.598317981104401,0.2519675751504737,0.3463504059539273,539.1500244140625,509.2999877929687,520.5700073242188,539.1500244140625,509.2999877929687,0.0145219409454397,0.0635455883556235,0.0145801918150867,0.0145801918150867,-0.0024126349726864,-0.0024126349726864,0.0635455883556235,0.2949015087078261,0.2949015087078261,539.1500244140625,509.2999877929687,539.1500244140625,509.2999877929687,0.0048024012554178,0.9811395104033108,0.0495315222417908,1.1726917312392953,0.0068793242190166,0.0113327874901085,0.1064684464000089,0.2627714550356419,1744.2515901060071,neutral
2024-12-27 14:30:00,526.010009765625,526.4299926757812,518.1500244140625,519.3599853515625,8830577,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0192427583350074,-0.0192427583350074,525.6885261053108,527.3268317456516,523.7298230257901,490.78878021240234,473.2902211434501,525.6885261053108,523.7298230257901,490.78878021240234,473.2902211434501,0.0052383847745601,7.728867232294643,4950555.264150944,1.7837548575502082,45.14691076195571,11.39996337890625,2.7358179053007934,0.0052676717160812,17.696136066549972,22.35411145527189,34.99223149566044,527.3268317456516,7.728867232294643,542.7845662102409,511.8690972810623,0.0586267700940547,0.3639414307854167,0.2609254836012692,0.1030159471841475,539.1500244140625,509.2999877929687,520.6837158203125,539.1500244140625,509.2999877929687,0.0054594173620177,0.0305990339913704,-0.0066426993113315,-0.0066426993113315,-0.020999085105443,-0.020999085105443,0.0305990339913704,0.2707298480826252,0.2707298480826252,539.1500244140625,509.2999877929687,539.1500244140625,509.2999877929687,0.0048104387230354,1.0950501647295174,0.0506481205215576,1.1575310098447005,-0.0120385750106336,-0.0083436869204456,0.1065722460110838,-1.0307909496491363,1744.2515901060071,stressed
2024-12-27 15:30:00,519.293212890625,521.4450073242188,518.0399780273438,521.3499755859375,4338932,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0038316202451136,0.0038316202451136,525.5278390490377,527.0621119085348,523.86800476999,490.916551600865,473.34982112339566,525.5278390490377,523.86800476999,490.916551600865,473.34982112339566,0.0051022011492317,7.688669422973516,4908129.8301886795,0.884029589704884,46.8903679577515,3.405029296875,2.753904699667664,0.0052822572717541,17.817587470049524,21.607099360242117,33.9308890046725,527.0621119085348,7.688669422973516,542.4394507544819,511.6847730625878,0.0583511449542993,0.2131785492044855,0.2571057288495265,-0.043927179645041,539.1500244140625,509.2999877929687,518.1500244140625,539.1500244140625,509.2999877929687,0.0085991546553703,0.0338296748933029,-0.000670953829602,-0.000670953829602,-0.0262059621955595,-0.0262059621955595,0.0338296748933029,0.2737329900545227,0.2737329900545227,539.1500244140625,509.2999877929687,539.1500244140625,509.2999877929687,0.004812861554338,1.0975294452409552,0.0524933334600073,1.1115915318800411,-0.0079498423350133,-0.004806609987869,0.1067248394151709,-0.7429291088428915,1744.2515901060071,stressed
2024-12-27 16:30:00,521.344970703125,521.489990234375,517.8679809570312,518.7000122070312,4015990,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0050828877011608,-0.0050828877011608,525.2749565734078,526.7296591704746,523.9862624659683,491.03204445975166,473.40752469744,525.2749565734078,523.9862624659683,491.03204445975166,473.40752469744,0.0051302279547161,7.662069102716377,4923592.150943397,0.8156626050414242,44.935627252698666,3.62200927734375,2.7773669855508016,0.0053544764221872,17.94230517063684,20.84552724412739,32.90232112217426,526.7296591704746,7.662069102716377,542.0537973759074,511.4055209650419,0.0581859705017033,-0.0096604804961089,0.2357644321018757,-0.2454249125979846,539.1500244140625,509.2999877929687,518.0399780273438,539.1500244140625,509.2999877929687,-0.0014053490923571,0.0260417348938335,-0.0080700123174486,-0.0080700123174486,-0.032853510733445,-0.032853510733445,0.0260417348938335,0.2746507803923763,0.2746507803923763,539.1500244140625,509.2999877929687,539.1500244140625,509.2999877929687,0.0048188788787721,1.1111456745207964,0.0527836748045524,1.1023478512467069,-0.0125171479890603,-0.0100885283405313,0.106839741934507,-1.0479737073366633,1744.2515901060071,stressed
2024-12-27 17:30:00,518.7000122070312,520.3699951171875,517.9299926757812,519.9349975585938,2777530,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.002380924084246,0.002380924084246,525.0771803135999,526.4088100217423,524.1053913000858,491.1431515938895,473.4667139761788,525.0771803135999,524.1053913000858,491.1431515938895,473.4667139761788,0.0051409105870065,7.583431954327166,4923482.377358491,0.5641393199197717,46.013607933678934,2.44000244140625,2.7682490248982465,0.0053242213697805,18.06365212255963,20.34893919299395,32.1185127141413,526.4088100217423,7.583431954327166,541.5756739303966,511.241946113088,0.057623898460316,-0.1734341240767207,0.203028547607588,-0.3764626716843088,539.1500244140625,516.1300048828125,517.8679809570312,539.1500244140625,509.2999877929687,0.0076455113449522,0.0291972249201426,-0.0137803764799316,-0.0137803764799316,-0.0316702141868601,-0.0316702141868601,0.0291972249201426,0.2721523217007797,0.2721523217007797,539.1500244140625,516.1300048828125,539.1500244140625,509.2999877929687,0.004830027021658,1.102317098000995,0.0529233876410268,1.088817270186334,-0.0097931941204053,-0.0079571662698355,0.1069529828161366,-0.8536784535205759,1744.2515901060071,stressed
2024-12-27 18:30:00,519.9199829101562,522.1900024414062,519.7100219726562,521.1799926757812,3492743,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0023945207055371,0.0023945207055371,524.9328400307178,526.0836216188827,524.2281184340968,491.2625801740374,473.5265925380162,524.9328400307178,524.2281184340968,491.2625801740374,473.5265925380162,0.0051368108423299,7.429587934194346,4932292.584905661,0.7081378364878176,47.08687731232565,2.47998046875,2.760457982840186,0.0052965540151834,18.070415734296745,21.636776421660777,31.338645214367844,526.0836216188827,7.429587934194346,540.9427974872714,511.224445750494,0.0564897870139485,-0.28270315676059,0.1641700112581337,-0.4468731680187238,539.1500244140625,516.1300048828125,517.8679809570312,539.1500244140625,509.2999877929687,0.0065858837242418,0.029755970878174,-0.0137803742246771,-0.0137803742246771,-0.0320105978750969,-0.0320105978750969,0.029755970878174,0.2760258289111836,0.2760258289111836,539.1500244140625,516.1300048828125,539.1500244140625,509.2999877929687,0.0048851890804228,1.0842065533162506,0.0531891368962467,1.0620549666775034,-0.0071491952279398,-0.0058145026013112,0.1070721828405236,-0.6600135817132918,1744.2515901060071,stressed
2024-12-27 19:30:00,521.2100219726562,522.8599853515625,520.7200927734375,521.280029296875,3128008,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0001919425582324,0.0001919425582324,524.7975507442792,525.7575844818691,524.3522852117366,491.3841087995257,473.583942565918,524.7975507442792,524.3522852117366,491.3841087995257,473.583942565918,0.0051365743581726,7.251955891590367,4913511.037735849,0.6366136101001596,47.173606640987174,2.139892578125,2.743685944874911,0.0052633628581085,18.03681306102284,21.840663850905624,30.67804901965624,525.7575844818691,7.251955891590367,540.2614962650498,511.2536726986884,0.0551733810838857,-0.3787228962885365,0.1207385786544001,-0.4994614749429367,539.1500244140625,516.1300048828125,517.8679809570312,539.1500244140625,509.2999877929687,0.0080055971906407,0.0322785416371425,-0.0143699431170998,-0.0143699431170998,-0.0320855027110303,-0.0320855027110303,0.0322785416371425,0.2713836659618518,0.2713836659618518,539.1500244140625,516.1300048828125,539.1500244140625,509.2999877929687,0.0049015082752761,1.073825149833504,0.053614469425597,1.02907632351845,-0.0067026255027592,-0.005859144703872,0.1072003040701747,-0.6174272502383051,1744.2515901060071,stressed
2024-12-27 20:30:00,521.22998046875,522.8099975585938,520.27001953125,522.5700073242188,4779704,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0024746354259603,0.0024746354259603,524.7150491361289,525.4477734835642,524.4832701249557,491.5094088309152,473.6406711469378,524.7150491361289,524.4832701249557,491.5094088309152,473.6406711469378,0.0051502409635827,7.027295569714363,4948103.962264151,0.9659667695851938,48.29676965167172,2.53997802734375,2.738180325482177,0.0052398344472596,18.023454292928065,21.293103460232643,30.353171138644147,525.4477734835642,7.027295569714363,539.5023646229929,511.3931823441355,0.0534956730190363,-0.4243663358193998,0.0771301854964961,-0.5014965213158961,539.1500244140625,516.1300048828125,517.8679809570312,539.1500244140625,509.2999877929687,0.0111648987375005,0.0384111308023058,-0.0126402945961642,-0.0126402945961642,-0.030464355939182,-0.030464355939182,0.0384111308023058,0.2749808346045734,0.2749808346045734,539.1500244140625,516.1300048828125,539.1500244140625,509.2999877929687,0.004941047877031,1.0604702843737952,0.053614469425597,0.9977842472781422,-0.0040880127517624,-0.0036479005331877,0.1073442423238288,-0.4095126113305692,1744.2515901060071,stressed
2024-12-30 14:30:00,515.510009765625,515.7100219726562,511.8299865722656,512.4400024414062,8023122,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0193849718522546,-0.0193849718522546,524.2604177770651,524.9617355634581,524.5121337428237,491.61896597726,473.69135678972515,524.2604177770651,524.5121337428237,491.61896597726,473.69135678972515,0.00575105915518,7.019319665112887,4998196.320754717,1.6052034544310427,41.22290160669445,10.740020751953123,2.954446282954365,0.0057654481868678,18.32737758056974,19.201081386762898,35.091879625563834,524.9617355634581,7.019319665112887,539.0003748936839,510.92309623323234,0.0534844289752191,-0.789794589722419,0.0077762034789829,-0.797570793201402,538.989990234375,516.1300048828125,517.8679809570312,539.1500244140625,509.2999877929687,-0.0033646080600786,0.0165242056929986,-0.0318168567173032,-0.0318168567173032,-0.0478632649226247,-0.0478632649226247,0.0165242056929986,0.2498049184081103,0.2498049184081103,538.989990234375,516.1300048828125,539.1500244140625,509.2999877929687,0.0049812019802983,1.157441157710794,0.053614469425597,0.997574526955669,-0.022546839194496,-0.0230159237981263,0.1072866883143452,-1.783895551058432,1744.2515901060071,stressed
2024-12-30 15:30:00,512.4000244140625,515.9407958984375,512.4000244140625,515.3350219726562,4455672,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0056494799731818,0.0056494799731818,523.929847562087,524.6054157760908,524.5551263057824,491.7275731549945,473.7441246686663,523.929847562087,524.5551263057824,491.7275731549945,473.7441246686663,0.0057473116619961,7.019628261776217,4931119.79245283,0.9035821856973518,43.64725011151441,3.540771484375,2.9702929100197877,0.0057638095285078,18.60918003292494,18.79244711411214,33.961293823446645,524.6054157760908,7.019628261776217,538.6446722996433,510.5661592525384,0.053523109374626,-1.029159150569285,-0.0751786248448784,-0.9539805257244064,537.47998046875,511.8299865722656,511.8299865722656,539.1500244140625,509.2999877929687,-0.0021975115589462,0.0194356564362883,-0.0278531490158268,-0.0278531490158268,-0.0353505105876384,-0.0353505105876384,0.0194356564362883,0.2559344238007357,0.2559344238007357,537.47998046875,511.8299865722656,539.1500244140625,509.2999877929687,0.0050291816593161,1.1460730430826362,0.053614469425597,0.9982959814402752,-0.0164045351289369,-0.0175769978611388,0.1072541040433019,-1.3206388511930711,1744.2515901060071,stressed
