Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,download_interval,source_download_interval,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_53_prev,rolling_low_26_prev,rolling_low_13_prev,rolling_high_146_prev,rolling_low_53_prev,trailing_return_32,trailing_return_159,trailing_return_13,trailing_return_5,trailing_return_53,trailing_return_20,trailing_return_60,trailing_return_1764,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2024-07-05 18:30:00,495.6700134277344,496.4299926757813,495.4800109863281,496.1740112304687,2643326,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0009998528541674823,0.0009998528541674823,484.66839806959024,482.99390281821195,478.1390195904356,447.1847104753767,417.3980488368443,484.66839806959024,478.1390195904356,447.1847104753767,417.3980488368443,0.0026260499547797497,5.399104724458579,3639195.830188679,0.7263489307369736,69.33225132588299,0.9499816894531818,1.9138318125878553,0.003857178669720564,19.762469327152985,31.339019426344628,12.950635020108958,482.99390281821195,5.399104724458579,493.7921122671291,472.1956933692948,0.04471364704983176,4.03115491795603,2.681659668244409,1.3494952497116213,496.489990234375,476.2550048828125,482.3800048828125,496.489990234375,473.8200073242187,0.032233541630134255,0.11284112635308685,0.026552573770268095,0.026552573770268095,0.04495087770737216,0.04495087770737216,0.11284112635308685,0.34061985062950106,0.34061985062950106,496.489990234375,476.2550048828125,496.489990234375,473.8200073242187,0.004071272981187824,0.9474134226674242,0.024909215484148033,1.7950644442530541,0.023739144550593227,0.03771913795172277,0.14552289097387283,2.4411655422331973,1744.2515901060071
2024-07-05 19:30:00,496.1600036621094,496.6000061035156,496.0199890136719,496.239990234375,3280176,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.00013297553360902548,0.00013297553360902548,485.0969755571749,483.37484050246906,478.38538314356947,447.27050332205636,417.4876131112235,485.0969755571749,478.38538314356947,447.27050332205636,417.4876131112235,0.0026165589480959418,5.604111840044378,3609492.3018867923,0.908763816530472,69.39052281081025,0.58001708984375,1.877782766027204,0.0037840214472443542,20.35922666505187,31.322095728050364,12.84252031175139,483.37484050246906,5.604111840044378,494.5830641825578,472.1666168223803,0.04637487407676314,4.20640751977686,2.8036394963670053,1.402768023409855,496.489990234375,476.2550048828125,483.1910095214844,496.489990234375,473.8200073242187,0.030206123687897435,0.1152964163965553,0.023111954896173348,0.023111954896173348,0.04241084936576289,0.04241084936576289,0.1152964163965553,0.34369498122141384,0.34369498122141384,496.489990234375,476.2550048828125,496.489990234375,473.8200073242187,0.004071272981187824,0.9294442953663938,0.024909215484148033,1.8617557066891823,0.02297069501289184,0.03732264345845859,0.14586724999700085,2.2956625597614893,1744.2515901060071
2024-07-08 13:30:00,496.55999755859375,496.94000244140625,495.69000244140625,496.3399963378906,5618180,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.00020152769926573555,0.00020152769926573555,485.51338373423846,483.7980479114461,478.6378074414802,447.35527474539623,417.57737738473077,485.51338373423846,478.6378074414802,447.35527474539623,417.57737738473077,0.0025136279351461554,5.719119332310376,3590161.3584905663,1.5648823100146356,69.4808599756979,1.25,1.860815664242685,0.003749074581883802,20.95755399541981,31.24725226500262,12.609359694185526,483.7980479114461,5.719119332310376,495.23628657606685,472.3598092468253,0.04728517907006691,4.3622548384864785,2.928328723736563,1.4339261147499154,496.6000061035156,476.2550048828125,484.7000122070313,496.6000061035156,473.8200073242187,0.03071334008896409,0.11005745737858841,0.02096099868946677,0.02096099868946677,0.04732964592951183,0.04732964592951183,0.11005745737858841,0.3424031274624686,0.3424031274624686,496.6000061035156,476.2550048828125,496.6000061035156,473.8200073242187,0.004071272981187824,0.920860526721542,0.024909215484148033,1.8983006148932593,0.022299308250539385,0.03698451860925078,0.14622542638484948,2.1929859647425696,1744.2515901060071
2024-07-08 14:30:00,496.3399963378906,497.3599853515625,495.5,497.2650146484375,3703452,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0018636787632910767,0.0018636787632910767,485.9486293236533,484.1755008337633,478.8948909875118,447.44085475376676,417.66794525146486,485.9486293236533,478.8948909875118,447.44085475376676,417.66794525146486,0.0023671675901146484,5.931374172475177,3563913.396226415,1.0391531971347376,70.31375237151926,1.8599853515625,1.8607932233594369,0.003742055380017038,21.5616137674099,31.013101315921425,12.268714145979464,484.1755008337633,5.931374172475177,496.03824917871367,472.3127524888129,0.0490018529418461,4.526552883277134,3.056186656499809,1.4703662267773248,496.94000244140625,476.2550048828125,485.8200073242187,496.94000244140625,475.1199951171875,0.023621330002003393,0.10085015619560345,0.022716082020494355,0.022716082020494355,0.04191636523796882,0.04191636523796882,0.10085015619560345,0.33856908051468726,0.33856908051468726,496.94000244140625,476.2550048828125,496.94000244140625,475.1199951171875,0.004070790685390396,0.919245343035408,0.024909215484148033,1.9672178344207738,0.023287204947021856,0.038359406221781356,0.1465923981769397,2.206826518451106,1744.2515901060071
2024-07-08 15:30:00,497.2699890136719,497.4800109863281,496.0199890136719,496.3399963378906,2823216,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0018602119258296357,-0.0018602119258296357,486.33349476862503,484.5121045382518,479.144360628995,447.5253904506138,417.7575666809082,486.33349476862503,479.144360628995,447.5253904506138,417.7575666809082,0.0023801672793068735,6.103451250274832,3493690.6981132077,0.8080898522369762,68.39533838905618,1.46002197265625,1.8499615679350265,0.0037272063133828902,22.155664378026437,30.526937149321974,12.007019999085564,484.5121045382518,6.103451250274832,496.71900703880146,472.3052020377021,0.05038843152198673,4.639012931720913,3.1828127585174975,1.4562001732034155,497.3599853515625,476.2550048828125,485.8200073242187,497.3599853515625,476.2550048828125,0.027303000610227057,0.09273038396369881,0.019115860587496813,0.019115860587496813,0.03728316894021022,0.03728316894021022,0.09273038396369881,0.34026412749332025,0.34026412749332025,497.3599853515625,476.2550048828125,497.3599853515625,476.2550048828125,0.004070068877326522,0.9157600094058248,0.024909215484148033,2.022883119464497,0.02057539050240864,0.0358882147466415,0.14694358365739735,1.9379022318079875,1744.2515901060071
2024-07-08 16:30:00,496.3299865722656,497.0199890136719,496.05999755859375,497.0,1556525,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0013297410383588115,0.0013297410383588115,486.7285505179352,484.8666330013635,479.40208781849253,447.61097617013115,417.84719526018415,486.7285505179352,479.40208781849253,447.61097617013115,417.84719526018415,0.0023747878440262696,6.270523315732528,3467637.169811321,0.4488719331857585,69.01527171993813,0.959991455078125,1.8259083216415968,0.003673859802095768,22.733659566734417,30.093156766278657,11.836403153087053,484.8666330013635,6.270523315732528,497.40767963282855,472.3255863698984,0.05172988107610118,4.754748863058012,3.308567646880739,1.4461812161772731,497.4800109863281,477.5,486.7099914550781,497.4800109863281,476.2550048828125,0.03022259891058532,0.0989253731665567,0.019905627847362828,0.019905627847362828,0.03929237966724286,0.03929237966724286,0.0989253731665567,0.341285660222429,0.341285660222429,497.4800109863281,477.5,497.4800109863281,476.2550048828125,0.004067054334155364,0.9033220361091504,0.024909215484148033,2.0767366643490455,0.02110303468151753,0.03670804243174319,0.14731436098303718,1.9349847513036618,1744.2515901060071
2024-07-08 17:30:00,497.0,497.4500122070313,496.5700988769531,497.0472106933594,1640155,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,9.49913347270126e-05,9.49913347270126e-05,487.11072311702503,485.23205220924234,479.6552863843513,447.69675789969307,417.93697540283205,487.11072311702503,479.6552863843513,447.69675789969307,417.93697540283205,0.0023628240688647667,6.403968464342278,3449554.716981132,0.475468613941969,69.05988960269383,0.8799133300781818,1.8003408894371802,0.0036220722110597552,23.319475234887147,30.341202126332178,11.680051248249132,485.23205220924234,6.403968464342278,498.0399891379269,472.42411528055777,0.05279097648381033,4.853643208995209,3.4321736918498966,1.421469517145312,497.4800109863281,478.93499755859375,487.0896911621094,497.4800109863281,476.2550048828125,0.03141085870021376,0.10572635096603489,0.01579171759478193,0.01579171759478193,0.040544335778206486,0.040544335778206486,0.10572635096603489,0.3417049077477339,0.3417049077477339,497.4800109863281,478.93499755859375,497.4800109863281,476.2550048828125,0.0040619514842668335,0.8917074034707545,0.024909215484148033,2.1193351720533293,0.020398827422132504,0.036259215321295946,0.1476737274131621,1.8449744950970046,1744.2515901060071
2024-07-08 18:30:00,497.0400085449219,497.0400085449219,496.0199890136719,496.3949890136719,2562767,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0013121926160246655,-0.0013121926160246655,487.4545848169009,485.5552592727373,479.89509698116416,447.77950073242187,418.02649788992744,487.4545848169009,479.89509698116416,447.77950073242187,418.02649788992744,0.0023519389214606643,6.525772032728817,3462502.9811320757,0.7401486768286033,67.67616056976931,1.0272216796875,1.7794457756601618,0.003584737588096708,23.812184566314535,29.867821502321995,12.33335190487975,485.5552592727373,6.525772032728817,498.60680333819494,472.5037152072797,0.05375925321046329,4.9145913925895,3.5507671079090652,1.363824284680435,497.4800109863281,480.2099914550781,488.9200134277344,497.4800109863281,476.2550048828125,0.03194165810092042,0.10263441285167008,0.010655773915516864,0.010655773915516864,0.03574217571002958,0.03574217571002958,0.10263441285167008,0.3420070003389284,0.3420070003389284,497.4800109863281,480.2099914550781,497.4800109863281,476.2550048828125,0.004056184942082732,0.8837707449937059,0.024909215484148033,2.1582074009787715,0.018340999295614724,0.03438228924675868,0.14800162047987597,1.6610647271418424,1744.2515901060071
2024-07-08 19:30:00,496.385009765625,497.8949890136719,496.2250061035156,497.3900146484375,2574357,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.002004503785871581,0.002004503785871581,487.8225636995504,485.8899766454157,480.14024861653644,447.8642436000279,418.1171550423758,487.8225636995504,480.14024861653644,447.8642436000279,418.1171550423758,0.00235893401342826,6.667710867869946,3462961.2264150945,0.7433975813425465,68.66074311019243,1.66998291015625,1.7764873198357318,0.003571618382993432,24.340006595600137,30.4097244187001,12.0200021826176,485.8899766454157,6.667710867869946,499.22539838115557,472.5545549096758,0.05489070520782353,4.993575073290401,3.6661917451395722,1.327383328150829,497.4800109863281,480.2799987792969,491.5899963378906,497.4800109863281,476.2550048828125,0.035172479671884416,0.10436013692093749,0.007535400408207549,0.007535400408207549,0.03698534551796895,0.03698534551796895,0.10436013692093749,0.3409991904708738,0.3409991904708738,497.4800109863281,480.2799987792969,497.4800109863281,476.2550048828125,0.004052758824770557,0.8812807614318466,0.024909215484148033,2.203630429178125,0.019612563380277948,0.03592651539129266,0.14833903088208533,1.7247355548120211,1744.2515901060071
2024-07-09 13:30:00,499.0400085449219,500.0,498.1300048828125,498.3800048828125,5740294,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0019903701425827425,0.0019903701425827425,488.2135800396713,486.2490332261571,480.40774859804094,447.9511434500558,418.2083907645089,488.2135800396713,480.40774859804094,447.9511434500558,418.2083907645089,0.002358296577244606,6.816586679614455,3514880.132075472,1.6331407570961638,69.60740065109826,2.6099853515625,1.799014293666185,0.003609724058029173,24.96380203678788,32.379754637795436,11.548692590758337,486.2490332261571,6.816586679614455,499.88220658538603,472.6158598669282,0.05607486052476347,5.088719045570997,3.7799939291740863,1.3087251163969107,497.8949890136719,480.2799987792969,493.1636047363281,497.8949890136719,476.2550048828125,0.04048104353694271,0.10363586735676189,0.007479607547937084,0.007479607547937084,0.03969959014705293,0.03969959014705293,0.10363586735676189,0.34595443050076513,0.34595443050076513,497.8949890136719,480.2799987792969,497.8949890136719,476.2550048828125,0.004052758824770557,0.890683165246956,0.024909215484148033,2.251169273494339,0.02082372399865462,0.03741042132900518,0.1487281441671413,1.7796255262085974,1744.2515901060071
2024-07-09 14:30:00,498.3599853515625,499.260009765625,497.55999755859375,497.989990234375,3807482,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,-0.0007825647991821505,-0.0007825647991821505,488.57566930614183,486.6018613419443,480.67146070075756,448.040171988351,418.3012050519671,488.57566930614183,480.67146070075756,448.040171988351,418.3012050519671,0.0023645237555558586,6.930266860412919,3495633.0943396227,1.0892109947595316,68.7663361139953,1.70001220703125,1.7963385615949707,0.003607178049401231,25.49247843631746,31.55155377919383,12.110914513537953,486.6018613419443,6.930266860412919,500.46239506277016,472.74132762111844,0.05696868352538338,5.154237458298553,3.889933411504044,1.2643040467945093,500.0,480.2799987792969,494.6700134277344,500.0,476.2550048828125,0.03925455537815159,0.09895177522198906,0.004032339441073951,0.004032339441073951,0.03901580719674502,0.03901580719674502,0.09895177522198906,0.36148400686793614,0.36148400686793614,500.0,480.2799987792969,500.0,476.2550048828125,0.004052758824770557,0.8900549490766819,0.024909215484148033,2.2870524991699424,0.019268910671714545,0.03602986852676726,0.14910369584290817,1.6432453644003215,1744.2515901060071
2024-07-09 15:30:00,497.9898986816406,498.6799926757813,497.6300048828125,498.260009765625,1936147,1h,Hourly,yfinance,730d,1h,1h,2026-05-30T01:15:32Z,0.0005422187926367172,0.0005422187926367172,488.93434858241903,486.9605424988945,480.93873341878253,448.12974256243024,418.3945336260114,488.93434858241903,480.93873341878253,448.12974256243024,418.3945336260114,0.002362014883282364,7.03167816232961,3473508.9433962265,0.5574037757066865,69.03258776185223,1.0499877929688068,1.7761669191996692,0.003564739060706788,26.0068662845084,31.04745052605248,11.91741686687634,486.9605424988945,7.03167816232961,501.0238988235537,472.8971861742353,0.057759736558906614,5.213751445099035,3.995838854191643,1.217912590907392,500.0,480.2799987792969,495.0697021484375,500.0,476.2550048828125,0.038949475774483266,0.10154096468689788,0.0046360859580940605,0.0046360859580940605,0.03966636400610013,0.03966636400610013,0.10154096468689788,0.3646846970943647,0.3646846970943647,500.0,480.2799987792969,500.0,476.2550048828125,0.0040522526086693034,0.8796931990568556,0.024909215484148033,2.3188099438805816,0.01907344249845422,0.036015556958187034,0.14948617815517928,1.6069374914319143,1744.2515901060071
