Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,download_interval,source_download_interval,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_28_prev,rolling_low_14_prev,rolling_low_7_prev,rolling_high_78_prev,rolling_low_28_prev,trailing_return_17,trailing_return_85,trailing_return_7,trailing_return_5,trailing_return_28,trailing_return_20,trailing_return_60,trailing_return_504,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2024-10-02 03:00:00,60824.83203125,61854.58984375,60753.125,61757.02734375,586190848,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,0.015134101818667,0.015134101818667,63848.39652762935,64600.98493303572,64051.94778829225,60224.773828125,60653.66380859375,63848.39652762935,64051.94778829225,60224.773828125,60653.66380859375,0.0075233772217963,1488.0521942654264,1614172050.2857144,0.3631526440420289,36.28366538879452,1101.46484375,774.3634643668315,0.0125388720551038,31.33800993179155,11.991889004787923,36.23742693756019,64600.98493303572,1488.0521942654264,67577.08932156657,61624.880544504864,0.0921380499574683,-548.7500563443173,-29.07857976357823,-519.6714765807391,66453.9921875,60221.6875,60221.6875,66453.9921875,60221.6875,-0.0570489084710291,0.0240101368576828,-0.0248300184945404,-0.0248300184945404,-0.0562895519538905,-0.0562895519538905,0.0240101368576828,0.0622009540446115,0.0622009540446115,66453.9921875,60221.6875,66453.9921875,60221.6875,0.009674790006899,1.2960355776365566,0.0582215187115397,1.582542880991633,-0.0327552342363735,-0.0358290500724121,0.0560276785656765,-1.9111947821760584,2170.7049274036813,calm
2024-10-02 07:00:00,61751.46484375,61900.6015625,61360.43359375,61733.68359375,109404160,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0003779934204096,-0.0003779934204096,63702.55425632733,64446.942661830355,64027.92374559859,60236.49923828125,60635.884521484375,63702.55425632733,64027.92374559859,60236.49923828125,60635.884521484375,0.0072124198942167,1552.2657426164458,1618079341.7142856,0.067613594203663,36.17798710349935,540.16796875,762.6536895859899,0.0123539313578754,32.23627205631918,11.86886708305498,34.954125121226326,64446.942661830355,1552.2657426164458,67551.47414706324,61342.41117659747,0.0963437940422763,-617.2313060000815,-113.1003977973644,-504.13090820271714,66453.9921875,60221.6875,60221.6875,66453.9921875,60221.6875,-0.0603672076611728,0.0199397090389974,-0.0305497416242583,-0.0305497416242583,-0.0653048929861477,-0.0653048929861477,0.0199397090389974,0.0466539778429269,0.0466539778429269,66453.9921875,60221.6875,66453.9921875,60221.6875,0.009674790006899,1.2769198451920785,0.0583118334305519,1.652216855040573,-0.0309072483130732,-0.0358318686228882,0.0559411188751168,-1.747934643914114,2170.7049274036813,calm
2024-10-02 11:00:00,61732.04296875,61886.0,60908.875,61180.859375,1257046016,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0089549851323949,-0.0089549851323949,63528.64426451165,64285.79506138393,63999.42341549296,60247.05369140625,60618.416259765625,63528.64426451165,63999.42341549296,60247.05369140625,60618.416259765625,0.0072958184423843,1645.9295185404426,1662973842.2857144,0.7559024586172822,33.72908199089079,977.125,773.3772551066904,0.012640836742197,33.24779731083643,11.119079920842006,35.66537631159163,64285.79506138393,1645.9295185404426,67577.65409846482,60993.93602430304,0.1024132635814062,-703.6190886429467,-197.46021077530472,-506.158877867642,66362.78125,60221.6875,60221.6875,66453.9921875,60221.6875,-0.0698153682420072,0.0121689955090464,-0.0443449147090206,-0.0443449147090206,-0.0686851468056369,-0.0686851468056369,0.0121689955090464,0.0460974706125509,0.0460974706125509,66362.78125,60221.6875,66453.9921875,60221.6875,0.009674790006899,1.3065747921332511,0.0585780725275846,1.7483208163460742,-0.0369563197309275,-0.0440404598990596,0.0557752472654322,-1.886432955608746,2170.7049274036813,calm
2024-10-02 15:00:00,61162.01171875,61912.77734375,60585.39453125,61830.18359375,645885952,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,0.0106131921876098,0.0106131921876098,63411.50904583843,64144.295200892855,63983.616967429574,60259.624609375,60603.470078125,63411.50904583843,63983.616967429574,60259.624609375,60603.470078125,0.0076614431615364,1680.2908186182965,1686041197.7142856,0.3830783926724968,38.8470319377005,1327.3828125,801.0775329763559,0.0129560917729076,34.31555323581492,10.197865995212217,34.72953926554168,64144.295200892855,1680.2908186182965,67504.87683812945,60783.71356365626,0.1047819335051269,-734.2797870314316,-274.1487216690372,-460.13106536239445,66229.328125,60221.6875,60221.6875,66453.9921875,60221.6875,-0.0628393600995057,0.0325539163333006,-0.0298639108887224,-0.0298639108887224,-0.0602198637067309,-0.0602198637067309,0.0325539163333006,0.0708457078938686,0.0708457078938686,66229.328125,60221.6875,66453.9921875,60221.6875,0.009674790006899,1.3391599986840736,0.059867732567353,1.750223852009828,-0.0249375149067234,-0.0336560118940409,0.0557748076957831,-1.3772089816248296,2170.7049274036813,calm
2024-10-02 19:00:00,61883.8203125,62322.40625,60019.35546875,60341.5078125,1217736704,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0240768455586549,-0.0240768455586549,63199.78482284957,63939.34040178572,63943.57707966549,60264.33908203125,60584.38564453125,63199.78482284957,63943.57707966549,60264.33908203125,60584.38564453125,0.0085580366558798,1778.7604293352697,1729531794.2857144,0.7040846014067741,32.744307340449154,2303.05078125,876.1761953900381,0.0145202900483128,35.50344796823784,8.857598856540342,33.39533351954156,63939.34040178572,1778.7604293352697,67496.86126045625,60381.819543115176,0.1112779968112145,-842.8623519051762,-355.39352598848564,-487.46882591669055,66229.328125,60221.6875,60221.6875,66453.9921875,60221.6875,-0.0806456335710602,0.0145408253906287,-0.0376512984807869,-0.0376512984807869,-0.0868449355666187,-0.0868449355666187,0.0145408253906287,0.0502947944631742,0.0502947944631742,66229.328125,60221.6875,66453.9921875,60221.6875,0.009674790006899,1.5008377482052286,0.059867732567353,1.8587307726415616,-0.0452260560437252,-0.0563319950442837,0.0554464883880103,-2.0226628217889036,2170.7049274036813,calm
2024-10-02 23:00:00,60175.875,60962.19921875,60143.27734375,60632.484375,2478080,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,0.0048221626049542,0.0048221626049542,63022.7296195496,63753.08342633928,63911.77618838028,60277.32826171875,60567.10490234375,63022.7296195496,63911.77618838028,60277.32826171875,60567.10490234375,0.0086860526177063,1841.135655613053,1729620297.142857,0.0014327306427274,34.85009227630265,818.921875,873.3134793705361,0.014403392642948,36.63194796403962,8.442302308683084,31.82956304948164,63753.08342633928,1841.135655613053,67435.35473756539,60070.81211511318,0.1155166499666051,-912.3551084251376,-434.9594663365788,-477.3956420885588,66103.46875,60019.35546875,60019.35546875,66453.9921875,60019.35546875,-0.0603962882728504,0.0094672043323689,-0.0177192459090714,-0.0177192459090714,-0.0792008972411827,-0.0792008972411827,0.0094672043323689,0.0500495904534132,0.0500495904534132,66103.46875,60019.35546875,66453.9921875,60019.35546875,0.009674790006899,1.4887550667949343,0.059867732567353,1.929531068119963,-0.0379267172174044,-0.0513096648059748,0.0552225715828642,-1.6949316264803964,2170.7049274036813,calm
2024-10-03 03:00:00,60636.19140625,61449.83984375,60542.91015625,61449.83984375,499085312,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,0.01348048784699,0.01348048784699,62914.254462597906,63597.99372209822,63888.539777728874,60290.61005859375,60551.06586914063,62914.254462597906,63888.539777728874,60290.61005859375,60551.06586914063,0.0091990224811894,1845.7160019682435,1747444772.5714283,0.2856086325781717,40.37055044764541,906.9296875,874.9942897770093,0.0142391630637586,37.1664793817628,10.79131694716042,30.179999389067085,63597.99372209822,1845.7160019682435,67289.42572603471,59906.56171816173,0.1160864293948266,-917.7413490271792,-503.9283067209503,-413.81304230622897,66069.34375,60019.35546875,60019.35546875,66453.9921875,60019.35546875,-0.048487166743272,-0.0032654116888521,0.0100846925398381,0.0100846925398381,-0.0660032908935439,-0.0660032908935439,-0.0032654116888521,0.0675194656959945,0.0675194656959945,66069.34375,60019.35546875,66453.9921875,60019.35546875,0.009674790006899,1.471780064849438,0.059867732567353,1.939048372413732,-0.0232763565483954,-0.0381711640689116,0.0551183345938286,-1.163859378180315,2170.7049274036813,neutral
2024-10-03 07:00:00,61456.19140625,61457.328125,60892.5078125,60973.2578125,419885056,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0077556269058115,-0.0077556269058115,62780.39262466012,63431.54087611607,63858.53268045775,60299.87896484375,60534.37077148438,62780.39262466012,63858.53268045775,60299.87896484375,60534.37077148438,0.009252703516449,1864.662740550915,1762440667.4285717,0.2382406759897448,38.37478124167963,564.8203125,859.4855909131588,0.0140961074042685,37.66619502936136,10.480297952665032,29.18834363204201,63431.54087611607,1864.662740550915,67160.8663572179,59702.215395014246,0.117585839145397,-944.780516338098,-566.9071938091142,-377.87332252898386,66069.34375,60019.35546875,60019.35546875,66453.9921875,60019.35546875,-0.0451155656311552,-0.0182137201030346,-0.0126911796917847,-0.0126911796917847,-0.0710102100380615,-0.0710102100380615,-0.0182137201030346,0.0477129924324979,0.0477129924324979,66069.34375,60019.35546875,66453.9921875,60019.35546875,0.009674790006899,1.456993629238118,0.059867732567353,1.9640937463784724,-0.028785019280849,-0.0451822919639478,0.0549136278548594,-1.3183526490639117,2170.7049274036813,neutral
2024-10-03 11:00:00,60958.4140625,61039.375,60157.16796875,60767.96875,1314590720,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0033668704915077,-0.0033668704915077,62641.60477123528,63254.235072544645,63824.22100572183,60307.5558984375,60515.951376953126,62641.60477123528,63824.22100572183,60307.5558984375,60515.951376953126,0.009219967225202,1873.4507297921127,1809390336.0,0.7265379359249545,37.53344685831589,882.20703125,860.6216629300009,0.0141624227472635,38.4102515112478,9.943140166515509,31.96446608227122,63254.235072544645,1873.4507297921127,67001.13653212888,59507.33361296042,0.1184711649832458,-974.0305175160756,-625.0676686243945,-348.9628488916811,66069.34375,60019.35546875,60019.35546875,66453.9921875,60019.35546875,-0.0443089706844053,-0.0213608259355799,-0.0156432402463632,-0.0156432402463632,-0.0755267202645569,-0.0755267202645569,-0.0213608259355799,0.0337849776953345,0.0337849776953345,66069.34375,60019.35546875,66453.9921875,60019.35546875,0.0097790384721336,1.4482428704642898,0.059867732567353,1.9788817765891176,-0.0299104090337041,-0.0478854611550658,0.0546677289787866,-1.3271052625016369,2170.7049274036813,neutral
2024-10-03 15:00:00,60753.328125,60841.09765625,59930.140625,60608.80078125,778207232,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:17Z,-0.0026192741344509,-0.0026192741344509,62501.411392615606,63065.66015625,63787.61889304577,60315.0905078125,60496.8337109375,62501.411392615606,63787.61889304577,60315.0905078125,60496.8337109375,0.009167016815415,1864.4806956458192,1835395035.4285717,0.4239998566947664,36.87365765930805,910.95703125,863.1384313460007,0.0142411402340932,39.193189501865994,9.418440238992488,31.59282692684672,63065.66015625,1864.4806956458192,66794.62154754164,59336.69876495836,0.1182564768862437,-1002.2740809056268,-678.9542989502849,-323.3197819553419,66069.34375,60019.35546875,60019.35546875,66453.9921875,60019.35546875,-0.0468573330451845,-0.0331292225440308,-0.0093502869948858,-0.0093502869948858,-0.0801363777732377,-0.0801363777732377,-0.0331292225440308,0.057214401718705,0.057214401718705,66069.34375,60019.35546875,66453.9921875,60019.35546875,0.0098771524111842,1.441826514488883,0.059867732567353,1.9752957363668555,-0.0302810859658316,-0.0498344062211473,0.0543959903394632,-1.3177177863721417,2170.7049274036813,neutral
