Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_28_prev,rolling_low_14_prev,rolling_low_7_prev,rolling_high_78_prev,rolling_low_28_prev,trailing_return_17,trailing_return_85,trailing_return_7,trailing_return_5,trailing_return_28,trailing_return_20,trailing_return_60,trailing_return_504,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2024-03-08 16:00:00,515.4400024414062,518.2200927734375,514.6300048828125,514.760009765625,24477695,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.00019418014369332326,-0.00019418014369332326,509.3903457570874,509.493172781808,503.00847228144255,484.0539562988281,462.3573486328125,509.3903457570874,503.00847228144255,484.0539562988281,462.3573486328125,0.003588813702625588,3.206700885374244,18281959.92857143,1.3388988432113205,62.739849148660795,3.590087890625,2.534788694491681,0.0049242144813187675,19.611186581751483,38.70486819770787,18.57184761153314,509.493172781808,3.206700885374244,515.9065745525565,503.07977101105956,0.025175614172537896,3.119536035678948,3.0142920465858234,0.10524398909312449,515.8900146484375,504.9100036621094,504.9100036621094,515.8900146484375,504.75,0.013047669044966792,0.056004633793751424,0.015025426700888245,0.015025426700888245,0.013666264308832998,0.013666264308832998,0.056004633793751424,0.2530998286573165,0.2530998286573165,515.8900146484375,504.9100036621094,515.8900146484375,504.75,0.004572392408796115,1.0769448553553358,0.036095227176718314,0.6974776484791416,0.010541354097626021,0.023362504076486434,0.0879214394857899,1.6424472291254246,584.7206458692584
2024-03-08 20:00:00,514.75,515.280029296875,511.1300048828125,511.9299926757813,41484783,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.005497740764928927,-0.005497740764928927,509.56549382044557,509.6553192138672,503.2572047273878,484.3321063232422,462.5009178924561,509.56549382044557,503.2572047273878,484.3321063232422,462.5009178924561,0.0037508747566977244,3.2110312009634865,19321801.67857143,2.147045275079503,56.934289004059416,4.1500244140625,2.6155504804702217,0.005109195628095809,19.62729042783923,35.63426892686754,23.78922691726198,509.6553192138672,3.2110312009634865,516.0773816157941,503.23325681194024,0.025201590799965944,3.0028945458712997,3.0126638321980344,-0.009769286326734683,518.2200927734375,504.9100036621094,508.4200134277344,518.2200927734375,504.75,0.007736206054687722,0.04959610227937672,0.00115382395689001,0.00115382395689001,0.008947951396089948,0.008947951396089948,0.04959610227937672,0.24077170367585987,0.24077170367585987,518.2200927734375,504.9100036621094,518.2200927734375,504.75,0.004572392408796115,1.117400951472805,0.035960702707874936,0.7008091862022239,0.0046402256118405205,0.017233311052330613,0.08812152637588633,0.7083934473235862,584.7206458692584
2024-03-09 00:00:00,511.9299926757813,512.8200073242188,511.7200012207031,511.760009765625,9928839,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0003320432726900968,-0.0003320432726900968,509.7168397476993,509.82960510253906,503.54502159441023,484.60365631103514,462.64481788635254,509.7168397476993,503.54502159441023,484.60365631103514,462.64481788635254,0.003744425637476475,3.188019062244061,18904808.14285714,0.5252017859674203,56.60313217219405,1.100006103515625,2.5397732616224915,0.004962820879235274,19.642589081622592,34.86258757431975,23.27405701602857,509.82960510253906,3.188019062244061,516.2056432270272,503.45356697805096,0.025012427919738907,2.8771688255219487,2.9933074026728796,-0.1161385771509309,518.2200927734375,504.9100036621094,508.5199890136719,518.2200927734375,504.75,0.0018401832894725523,0.04242970973582416,0.005086702416850386,0.005086702416850386,0.009627534792856496,0.009627534792856496,0.04242970973582416,0.24105157615940298,0.24105157615940298,518.2200927734375,504.9100036621094,518.2200927734375,504.75,0.004572392408796115,1.0853882247044402,0.035756858392400725,0.699514136428012,0.004008441272878249,0.016314307199787326,0.08840519147045689,0.6055185447125642,584.7206458692584
2024-03-11 16:00:00,510.4800109863281,510.94000244140625,508.5,510.5456848144531,25898846,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0023728406440510774,-0.0023728406440510774,509.7740014764409,509.992308480399,503.7827071068992,484.86113479614255,462.78274459838866,509.7740014764409,503.7827071068992,484.86113479614255,462.78274459838866,0.0037585375412168835,3.1030281067496355,19460319.785714287,1.3308540807747773,54.231132919024915,3.260009765625,2.575785086822617,0.005045160821912991,19.039705340078292,32.65641795774983,28.05175508896753,509.992308480399,3.1030281067496355,516.1983646938983,503.78625226689974,0.024337842396059545,2.6834558309748786,2.9490428924303083,-0.26558706145542965,518.2200927734375,504.9100036621094,508.5700073242187,518.2200927734375,504.75,-0.004570823699095228,0.03925757168394206,0.0014430616492075998,0.0014430616492075998,0.009003527081569151,0.009003527081569151,0.03925757168394206,0.23681696321603907,0.23681696321603907,518.2200927734375,504.9100036621094,518.2200927734375,504.75,0.004572392408796115,1.103396290354999,0.03567842023003632,0.6821446196087582,0.0015137753902263462,0.013424394311571497,0.08859440631065674,0.17833429637663606,584.7206458692584
2024-03-11 20:00:00,510.5499877929687,511.8800048828125,510.2000122070313,511.25,26076892,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.0013795341073206124,0.0013795341073206124,509.87579447806564,510.1912373134068,504.0456650425011,485.12220977783204,462.9222946166992,509.87579447806564,504.0456650425011,485.12220977783204,462.9222946166992,0.003758928229157483,2.9969247415276477,19971089.285714287,1.3057320823583376,55.37290964090104,1.6799926757811932,2.5309954662705456,0.004950602379013292,18.6086768772692,33.42958609803153,27.12076284262986,510.1912373134068,2.9969247415276477,516.1850867964621,504.19738783035154,0.02349648149434324,2.545824397113563,2.891440250242202,-0.34561585312863885,518.2200927734375,504.9100036621094,508.5,518.2200927734375,504.75,-0.0031197731541461327,0.041115143855710246,-0.006171915961140195,-0.006171915961140195,0.011014885708143796,0.011014885708143796,0.041115143855710246,0.24431086736859986,0.24431086736859986,518.2200927734375,504.9100036621094,518.2200927734375,504.75,0.004572392408796115,1.0827159911930564,0.03559644581144396,0.6600794253113135,0.0026951770152985333,0.014293020369278153,0.08883428364549206,0.3532830410861408,584.7206458692584
2024-03-12 16:00:00,513.4500122070312,516.5349731445312,510.8599853515625,515.0900268554688,35461392,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.007511054974022047,0.007511054974022047,510.23539671098996,510.4887379237584,504.35270755391724,485.4223098754883,463.0734321594238,510.23539671098996,504.35270755391724,485.4223098754883,463.0734321594238,0.003973874126225805,3.054447885010953,20539265.85714286,1.726517016072789,60.96201187715638,5.67498779296875,2.6881950826054557,0.005218883966782272,18.816551578271664,38.559130730526206,24.258061414005265,510.4887379237584,3.054447885010953,516.5976336937803,504.3798421537365,0.02393351827845516,2.6395993543155782,2.8554629793955413,-0.21586362507996304,518.2200927734375,504.9100036621094,508.5,518.2200927734375,504.75,0.005171384750287,0.04827326042287994,0.0009522955553451506,0.0009522955553451506,0.016437794871967837,0.016437794871967837,0.04827326042287994,0.2533824157229987,0.2533824157229987,518.2200927734375,504.9100036621094,518.2200927734375,504.75,0.004572392408796115,1.1413902176773962,0.03360871304968585,0.712122426201585,0.009514491106991096,0.021289306353934112,0.08914196437916577,1.5064224714031653,584.7206458692584
2024-03-12 20:00:00,515.094970703125,517.3800048828125,513.5499877929688,516.8099975585938,29529003,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.003339165220544338,0.003339165220544338,510.68881745910056,510.84266662597656,504.68580605950154,485.7262098693848,463.22668212890625,510.68881745910056,504.68580605950154,485.7262098693848,463.22668212890625,0.00400575114497069,3.1892792381302923,21225186.92857143,1.3912246379442117,63.13861057647155,3.83001708984375,2.7452861829673703,0.005311983506387415,19.11313110528126,37.40845004318491,22.565910148345694,510.84266662597656,3.1892792381302923,517.2212251022371,504.46410814971597,0.024972692740760243,2.8037145678478623,2.8480703491744443,-0.04435578132658202,518.2200927734375,504.9100036621094,508.5,518.2200927734375,504.9100036621094,0.006389373847781155,0.05286642419720855,0.003787461178789586,0.003787461178789586,0.019550214601369964,0.019550214601369964,0.05286642419720855,0.2562583584488618,0.2562583584488618,518.2200927734375,504.9100036621094,518.2200927734375,504.9100036621094,0.0046000604032531206,1.1547638597594998,0.02845108654735262,0.8777412665487097,0.0119861251905784,0.024023246450610047,0.08950072508789142,1.8710594109393575,584.7206458692584
2024-03-13 16:00:00,517.1099853515625,517.1199951171875,515.6699829101562,516.280029296875,19984128,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0010254605449242504,-0.0010254605449242504,511.0744182754988,511.1915958949498,505.00003180705323,486.0242100524902,463.37143196105956,511.0744182754988,505.00003180705323,486.0242100524902,463.37143196105956,0.0040093859862542335,3.2303582796536836,21445728.82142857,0.9318465306728984,62.01708928246601,1.45001220703125,2.680522484170564,0.0051919933603110395,19.39488165594037,36.39665645575821,21.955565609713773,511.1915958949498,3.2303582796536836,517.6523124542572,504.73087933564244,0.025277084409013068,2.8945285652958432,2.854707237191787,0.03982132810405625,518.2200927734375,504.9100036621094,508.5,518.2200927734375,504.9100036621094,0.007867309510736886,0.06005796478839298,0.0029528702743286672,0.0029528702743286672,0.01928889724365135,0.01928889724365135,0.06005796478839298,0.2506480762341392,0.2506480762341392,518.2200927734375,504.9100036621094,518.2200927734375,504.9100036621094,0.004674496229093502,1.1107065030872627,0.025239337604489508,1.0014955544838406,0.010185622357975488,0.022336627285860278,0.08983851177405344,1.5751916541191615,584.7206458692584
2024-03-13 20:00:00,516.3800048828125,517.2899780273438,514.489990234375,515.989990234375,28113051,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.000561786329204006,-0.000561786329204006,511.41342323817986,511.54409572056363,505.2655949122469,486.32281005859375,463.5302444458008,511.41342323817986,505.2655949122469,486.32281005859375,463.5302444458008,0.004006862373595417,3.1960371189957555,21611092.75,1.3008620769535126,61.388907362644055,2.79998779296875,2.686495749610473,0.005206488111116656,19.42434417506616,34.49994409736761,23.00756712304946,511.54409572056363,3.1960371189957555,517.9361699585552,505.15202148257214,0.024991293190424237,2.937115094197736,2.866479788192637,0.07063530600509926,518.2200927734375,508.4200134277344,508.5,518.2200927734375,504.9100036621094,0.01536856560895039,0.06458832609523224,0.007930767129647354,0.007930767129647354,0.019501294579168382,0.019501294579168382,0.06458832609523224,0.252920189802889,0.252920189802889,518.2200927734375,508.4200134277344,518.2200927734375,504.9100036621094,0.0047696993158360835,1.0915757506621795,0.025188602486251918,0.992166723186196,0.00894885974485593,0.02122526336666697,0.09003803088694906,1.3910647305649368,584.7206458692584
2024-03-14 16:00:00,516.969970703125,517.125,513.3499755859375,514.7000122070312,36698673,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0025000059143740483,-0.0025000059143740483,511.6400845463765,511.8480246407645,505.49869376169124,486.6136601257324,463.67300521850586,511.6400845463765,505.49869376169124,486.6136601257324,463.67300521850586,0.0040497091883788085,3.0747668169230566,22496037.35714286,1.6313394406925437,58.609548385067576,3.7750244140625,2.7409221828330743,0.005325280974989709,19.228052563276837,32.12413547231688,23.50278981517997,511.8480246407645,3.0747668169230566,517.9975582746106,505.6984910069184,0.0240287481353946,2.8803640111230493,2.8684632486112673,0.01190076251178196,518.2200927734375,508.5,508.5,518.2200927734375,504.9100036621094,0.01918774331998563,0.0658079969677059,0.005744885073674988,0.005744885073674988,0.016811888272348918,0.016811888272348918,0.0658079969677059,0.24872633643790576,0.24872633643790576,518.2200927734375,508.5,518.2200927734375,504.9100036621094,0.004804419237748599,1.1084130487923844,0.0250940210461384,0.9575487360600692,0.005980625351838409,0.018202457412635376,0.09020514041673611,0.9275459688747272,584.7206458692584
