Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,download_interval,source_download_interval,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_28_prev,rolling_low_14_prev,rolling_low_7_prev,rolling_high_78_prev,rolling_low_28_prev,trailing_return_17,trailing_return_85,trailing_return_7,trailing_return_5,trailing_return_28,trailing_return_20,trailing_return_60,trailing_return_504,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2024-07-05 19:30:00,495.9800109863281,496.6000061035156,495.4800109863281,496.239990234375,9007118,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.0005631431658590369,0.0005631431658590369,481.1800193368756,482.3451843261719,467.34559738803915,447.3475117492676,417.586361618042,481.1800193368756,467.34559738803915,447.3475117492676,417.586361618042,0.00474265037137893,5.201967118546433,13205496.0,0.6820734336673155,74.94369653361284,1.1199951171875,3.5689157525257778,0.007191914845154202,31.717990404993042,41.77612233354754,14.436610765555482,482.3451843261719,5.201967118546433,492.74911856326474,471.941250089079,0.043138957639338685,6.649381600843526,6.030958204177661,0.6184233966658654,496.125,475.1199951171875,476.2550048828125,496.125,473.8200073242187,0.03366106506020072,0.1623722819880744,0.03601327867323367,0.03601327867323367,0.04210501625438012,0.04210501625438012,0.1623722819880744,0.34213265055729214,0.34213265055729214,496.125,475.1199951171875,496.125,473.8200073242187,0.007432186342680464,0.9676714917457778,0.06786902154715993,0.635620739122677,0.031297997199164485,0.061826607563705505,0.1191591496838944,2.6710676156841417,498.7409297942516
2024-07-08 16:30:00,496.55999755859375,497.4800109863281,495.5,497.0,13701373,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.0015315367172767935,0.0015315367172767935,482.2710524860566,483.0698274884905,468.0946113693882,447.6470617675781,417.90047409057615,482.2710524860566,468.0946113693882,447.6470617675781,417.90047409057615,0.004742049975436536,5.750770572752657,13426586.17857143,1.0204658740333508,75.44481272801451,1.980010986328125,3.489470514215895,0.00702106743302997,32.62183416688736,41.85182589764293,14.027026448899266,483.0698274884905,5.750770572752657,494.5713686339958,471.5682863429852,0.04761854494329538,7.004984740265002,6.170104852190138,0.8348798880748634,496.6000061035156,476.2550048828125,476.2550048828125,496.6000061035156,473.8200073242187,0.044757459833246305,0.14213491203272044,0.03350035322180678,0.03350035322180678,0.04256258293011639,0.04256258293011639,0.14213491203272044,0.34157746951326495,0.34157746951326495,496.6000061035156,476.2550048828125,496.6000061035156,473.8200073242187,0.007429309109625819,0.9450498464161481,0.06552941651054105,0.7266743316054931,0.03054080778437185,0.061751167239568305,0.1201102664170055,2.4223140769188625,498.7409297942516
2024-07-08 19:30:00,497.0,497.8949890136719,496.0199890136719,497.3900146484375,6777279,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.0007847377232141906,0.0007847377232141906,483.313739531738,483.74268886021207,468.81897789323835,447.9462612915039,418.21732414245605,483.313739531738,468.81897789323835,447.9462612915039,418.21732414245605,0.004721717897879738,6.262015122214685,13150913.67857143,0.515346626527033,75.70725642348673,1.875,3.4087469885051003,0.0068532678343260515,33.50829215903705,41.30948041192061,13.641244302550817,483.74268886021207,6.262015122214685,496.2667191046414,471.2186586157827,0.0517797189821651,7.286283066702481,6.329558882834759,0.9567241838677223,497.4800109863281,476.2550048828125,480.2799987792969,497.4800109863281,473.8200073242187,0.04954529510853933,0.14217809903469925,0.03205795768926589,0.03205795768926589,0.03936918293415603,0.03936918293415603,0.14217809903469925,0.3432808044943949,0.3432808044943949,497.4800109863281,476.2550048828125,497.4800109863281,473.8200073242187,0.007422482451153262,0.9233120966505257,0.06314996104424937,0.8199485498634416,0.029124508503187485,0.06094257720451224,0.12099368158538071,2.1793824386995064,498.7409297942516
2024-07-09 16:30:00,499.0400085449219,500.0,496.239990234375,496.6405029296875,14708723,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,-0.0015068893557900198,-0.0015068893557900198,484.23282666263106,484.36660657610213,469.44898492517603,448.2529138183594,418.5375028991699,484.23282666263106,469.44898492517603,448.2529138183594,418.5375028991699,0.0047522867288152335,6.634625581704395,13411471.357142856,1.0967270188566027,74.10506396345308,3.760009765625,3.426310127361095,0.00689897442344967,34.489057149771575,42.11467677214608,12.892753799848261,484.36660657610213,6.634625581704395,497.6358577395109,471.09735541269333,0.054790115516867174,7.436724930753883,6.487725461108919,0.9489994696449635,497.8949890136719,476.2550048828125,480.2799987792969,497.8949890136719,473.8200073242187,0.03969291271274855,0.1332141388865058,0.02393770319281585,0.02393770319281585,0.036458181078470986,0.036458181078470986,0.1332141388865058,0.3535474329167567,0.3535474329167567,497.8949890136719,476.2550048828125,497.8949890136719,473.8200073242187,0.007405320318506306,0.9316240387615307,0.061052010178280255,0.897433440059918,0.025623368726509277,0.05792220002104265,0.12164138619203069,1.8499757375053383,498.7409297942516
2024-07-09 19:30:00,496.6300048828125,497.9100036621094,496.5710144042969,497.7699890136719,8858942,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.0022742528596066958,0.0022742528596066958,485.1664240661511,484.8516093662807,470.0815201880227,448.5985632324219,418.85725288391114,485.1664240661511,470.0815201880227,448.5985632324219,418.85725288391114,0.004418249143434568,7.085055319583684,13131464.214285715,0.6746347441104367,74.94613140730041,1.3389892578125,3.321944083883665,0.006673652805919611,35.42078389096938,41.2659102310756,12.632917113773825,484.8516093662807,7.085055319583684,499.02172000544806,470.6814987271133,0.05845132970761196,7.5859750145696125,6.644618254460447,0.9413567601091657,500.0,476.2550048828125,484.7000122070313,500.0,473.8200073242187,0.03842700047067171,0.13044762835378543,0.02205200965298637,0.02205200965298637,0.02804700762986867,0.02804700762986867,0.13044762835378543,0.3545867345909153,0.3545867345909153,500.0,476.2550048828125,500.0,473.8200073242187,0.007387388970548083,0.9033845154933654,0.0592103630630689,0.9871807346519993,0.02597781775971031,0.058901419512459086,0.12229528544969148,1.8233279861180072,498.7409297942516
2024-07-10 16:30:00,499.7099914550781,502.3200073242187,498.3900146484375,501.9840087890625,14602545,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.008465797192274804,0.008465797192274804,486.32625749531735,485.4563958304269,470.77171734017384,448.9658833312988,419.187912902832,486.32625749531735,470.77171734017384,448.9658833312988,419.187912902832,0.004629671701020182,7.766187099911442,13041015.857142856,1.1197398392857454,77.78041905187447,4.550018310546818,3.3833477952168227,0.006739951345020896,36.5748924643913,45.0083531365341,11.783462554822583,485.4563958304269,7.766187099911442,500.9887700302498,469.92402163060405,0.06399081084616476,7.913730773685415,6.825920042921157,1.0878107307642582,500.0,476.2550048828125,486.7099914550781,500.0,473.8200073242187,0.04723978125444073,0.13637914593456157,0.022034968370622465,0.022034968370622465,0.03491190892127527,0.03491190892127527,0.13637914593456157,0.3551349890260427,0.3551349890260427,500.0,476.2550048828125,500.0,473.8200073242187,0.007374288660443741,0.9139798637358095,0.0592103630630689,1.0807366740515318,0.03219598171479743,0.0663002688972818,0.12305651677819007,2.128150242327287,498.7409297942516
2024-07-10 19:30:00,502.0299987792969,503.5199890136719,501.8800048828125,502.9700012207031,9923903,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.001964190919187203,0.001964190919187203,487.47410189017154,486.0781816755022,471.4901681819432,449.3279833984375,419.5339878845215,487.47410189017154,471.4901681819432,449.3279833984375,419.5339878845215,0.004631463129810829,8.41909582138743,12877124.107142856,0.7706614394199459,78.38273354144933,1.639984130859375,3.29617961199895,0.0065534318229698695,37.73732396484899,45.70893971678539,11.490324833714519,486.0781816755022,8.41909582138743,502.91637331827707,469.23999003272735,0.069281824519397,8.201116872254943,7.022376732825984,1.1787401394289585,502.3200073242187,476.2550048828125,491.5899963378906,502.3200073242187,473.8200073242187,0.0470034469571361,0.14233480618946137,0.014132789060057993,0.014132789060057993,0.03585551476572868,0.03585551476572868,0.14233480618946137,0.3733344654657398,0.3733344654657398,502.3200073242187,476.2550048828125,502.3200073242187,473.8200073242187,0.0073739601473328635,0.8887262328560622,0.0592103630630689,1.170096262466763,0.03178814888923642,0.06676667969587902,0.12384260107126988,2.006369793569735,498.7409297942516
2024-07-11 16:30:00,503.05999755859375,503.2799987792969,491.7699890136719,493.2699890136719,31055595,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,-0.01928546868300185,-0.01928546868300185,487.8738182435164,486.3653237479074,472.07974544041593,449.628133392334,419.8653128814697,487.8738182435164,472.07974544041593,449.628133392334,419.8653128814697,0.0059969108367263655,8.521751513270962,13707406.07142857,2.265606989256095,61.20241844288944,11.510009765625,3.7068711196802524,0.007514892862410711,37.08272611853292,38.612518968254676,23.343283939878482,486.3653237479074,8.521751513270962,503.4088267744493,469.32182072136544,0.07008518985360856,7.827914294777997,7.137453527390558,0.6904607673874397,503.5199890136719,476.2550048828125,495.4800109863281,503.5199890136719,473.8200073242187,0.02404032990839222,0.12321761371821305,-0.005985009832239374,-0.005985009832239374,0.016569416246536184,0.016569416246536184,0.12321761371821305,0.3481373343506693,0.3481373343506693,503.5199890136719,476.2550048828125,503.5199890136719,473.8200073242187,0.007387388970548083,1.0172596694679215,0.0592103630630689,1.1836642477425137,0.011060586914836357,0.04488700008403668,0.12435995772217234,0.8102401548568773,498.7409297942516
2024-07-11 19:30:00,493.25,493.5350036621094,490.7250061035156,491.9100036621094,15775781,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,-0.002757081074974521,-0.002757081074974521,488.15217585859176,486.7617525373186,472.64509775940803,449.9141334533691,420.2006629180908,488.15217585859176,472.64509775940803,449.9141334533691,420.2006629180908,0.005739770521856213,8.512277755037582,13657912.0,1.1550653569886817,59.28467071781259,2.80999755859375,3.662027441625927,0.007444506951197025,36.31509948434989,37.13108435639693,23.874461282964322,486.7617525373186,8.512277755037582,503.7863080473938,469.73719702724344,0.06995025973726213,7.388329856374014,7.173293002959624,0.21503685341439027,503.5199890136719,476.2550048828125,491.7699890136719,503.5199890136719,473.8200073242187,0.021513894988602456,0.11779943071579946,-0.010241441323723621,-0.010241441323723621,0.023086055115072668,0.023086055115072668,0.11779943071579946,0.3423293541783792,0.3423293541783792,503.5199890136719,476.2550048828125,503.5199890136719,473.8200073242187,0.007387388970548083,1.0077318225528207,0.0592103630630689,1.1813854217166926,0.007698066278016835,0.040759770902157655,0.12480807259349835,0.6048030002009763,498.7409297942516
2024-07-12 16:30:00,492.5,497.8999938964844,492.0400085449219,497.8900146484375,18675660,4h,4-Hour,yfinance,730d,1h,1h,2026-05-30T01:15:16Z,0.012156717573964526,0.012156717573964526,488.8237509475466,487.3513957432338,473.2580557809749,450.23093353271486,420.5458129882812,488.8237509475466,473.2580557809749,450.23093353271486,420.5458129882812,0.006112879421350384,8.689049814315764,13829080.464285715,1.3504628921807793,64.4417874307408,5.989990234375,3.7784255812633805,0.007588875996903341,35.950770003485,39.96406579465177,21.982035630265568,487.3513957432338,8.689049814315764,504.7294953718653,469.9732961146023,0.07131650706418552,7.324655124658989,7.19491616320239,0.12973896145659847,503.5199890136719,480.2799987792969,490.7250061035156,503.5199890136719,473.8200073242187,0.033159741165141865,0.1285672178396915,0.0010052473617778723,0.0010052473617778723,0.03429724873937001,0.03429724873937001,0.1285672178396915,0.3577954439267699,0.3577954439267699,503.5199890136719,480.2799987792969,503.5199890136719,473.8200073242187,0.007387388970548083,1.0272744574786226,0.0592103630630689,1.2044598846357615,0.018547101451835468,0.05204762722277323,0.12534245060754556,1.2128620655207483,498.7409297942516
