Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_28_prev,rolling_low_14_prev,rolling_low_7_prev,rolling_high_78_prev,rolling_low_28_prev,trailing_return_17,trailing_return_85,trailing_return_7,trailing_return_5,trailing_return_28,trailing_return_20,trailing_return_60,trailing_return_504,trailing_return_252,rolling_high_20_prev,rolling_low_10_prev,rolling_high_55_prev,rolling_low_20_prev,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2024-08-29 16:00:00,559.77001953125,563.5399780273438,559.3699951171875,563.280029296875,15337952,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.0088657461635897,0.0088657461635897,554.3898215753094,553.4185660226004,548.296865543849,534.3051525878906,514.6130030059815,554.3898215753094,548.296865543849,534.3051525878906,514.6130030059815,0.0047342244271517,9.339972196332072,18538029.64285714,0.8273776822829627,61.70378119827058,5.2099609375,4.76215489245472,0.0084543293650924,18.53459903810743,25.14105339023513,20.021764558752643,553.4185660226004,9.339972196332072,572.0985104152646,534.7386216299362,0.067507472786525,5.1656248880168505,4.51735110958121,0.6482737784356409,563.9099731445312,554.97998046875,555.0399780273438,565.1599731445312,528.5599975585938,0.0162739858050813,0.0298189287663883,0.0021171029275568,0.0021171029275568,0.0621912922177585,0.0621912922177585,0.0298189287663883,0.3652294876184461,0.3652294876184461,563.9099731445312,554.97998046875,565.1599731445312,528.5599975585938,0.0093208658852628,0.9070326157636864,0.0819084470178442,0.8241820623435586,0.0160360226244844,0.0273267361070255,0.0654547443245929,1.0558343287303675,584.7206458692584,neutral
2024-08-29 20:00:00,563.27001953125,563.6799926757812,557.1799926757812,558.2999877929688,18443566,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0088411469338308,-0.0088411469338308,554.6594882110101,554.3253522600446,548.3122876664282,534.5038519287109,514.8204985046386,554.6594882110101,548.3122876664282,534.5038519287109,514.8204985046386,0.0051214584071346,8.499547967814948,18484388.25,0.9977915282102992,55.83395434296579,6.5,4.849047147831984,0.008685379283279,17.891465589826318,23.45601257649926,20.938014409493547,554.3253522600446,8.499547967814948,571.3244481956744,537.3262563244148,0.0613325580954314,4.929492914201546,4.576228510241258,0.3532644039602886,563.9099731445312,554.97998046875,555.0399780273438,565.1599731445312,530.22998046875,0.0027479357868565,0.0261169296184777,-0.0050789209606997,-0.0050789209606997,0.0476440973671765,0.0476440973671765,0.0261169296184777,0.3533889330498974,0.3533889330498974,563.9099731445312,554.97998046875,565.1599731445312,530.22998046875,0.0091703838619751,0.9471118563850734,0.0819084470178442,0.748794053952332,0.0065634856327811,0.0182153498128727,0.0650552751086461,0.467629048977052,584.7206458692584,neutral
2024-08-30 16:00:00,560.77001953125,562.25,558.0,558.1099853515625,15045199,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0003403232053744,-0.0003403232053744,554.8974535310481,555.1835654122489,548.3360905177157,534.701051940918,515.0425734710693,554.8974535310481,548.3360905177157,534.701051940918,515.0425734710693,0.0051338897095216,7.574892396867927,18332103.0,0.820702294766727,55.62145457095249,4.25,4.819094790440384,0.0086346686440393,17.28048881395926,22.421709893266375,20.014743908393736,555.1835654122489,7.574892396867927,570.3333502059847,540.033780618513,0.0545757682235657,4.690706238425605,4.59258247141045,0.0981237670151546,563.9099731445312,554.97998046875,555.0399780273438,565.1599731445312,530.9500122070312,-0.0025913435795228,0.0236605397168454,-0.0046724719712637,-0.0046724719712637,0.0449931985709857,0.0449931985709857,0.0236605397168454,0.3587914462214787,0.3587914462214787,563.9099731445312,554.97998046875,565.1599731445312,530.9500122070312,0.0091320724497912,0.945532209858528,0.0819084470178442,0.6663020751898283,0.0057894153236273,0.0178246425921349,0.064642262138193,0.3863315524486725,584.7206458692584,neutral
2024-08-30 20:00:00,558.0700073242188,564.2000122070312,557.1400146484375,563.5800170898438,28972459,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.0098009924241646,0.0098009924241646,555.4962510178616,556.2664228166852,548.3774990028058,534.9326519775391,515.2815734863282,555.4962510178616,548.3774990028058,534.9326519775391,515.2815734863282,0.0053155458038759,6.446587467206082,18730794.75,1.5467821513553237,60.21062568047533,7.05999755859375,4.931139928848052,0.0087496713497951,16.92544538757405,22.79387539786342,18.581971312523105,556.2664228166852,6.446587467206082,569.1595977510974,543.3732478822731,0.0463561142846871,4.78207658832423,4.61965305954099,0.1624235287832398,563.9099731445312,554.97998046875,555.0399780273438,565.1599731445312,531.760009765625,0.0089422288831655,0.0333902160655965,0.0049303507152991,0.0049303507152991,0.0568578306435256,0.0568578306435256,0.0333902160655965,0.3634615525177804,0.3634615525177804,563.9099731445312,554.97998046875,565.1599731445312,531.760009765625,0.0091020989518579,0.9612806228621664,0.0819084470178442,0.5659503503294128,0.0145523323643856,0.0277227240626809,0.0642288162810771,1.134490815545886,584.7206458692584,neutral
2024-09-03 16:00:00,560.469970703125,560.8099975585938,555.1400146484375,555.6500244140625,22715652,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0140707484923424,-0.0140707484923424,555.5068560796685,556.836423601423,548.3176398478763,535.1144021606445,515.4919235229493,555.5068560796685,548.3176398478763,535.1144021606445,515.4919235229493,0.0057426898376131,5.606573720417679,18831370.39285714,1.206266539614992,52.00412000991926,8.44000244140625,5.106583054475961,0.0091902867454399,16.317878939956245,20.91022480455275,19.004642561533014,556.836423601423,5.606573720417679,568.0495710422583,545.6232761605877,0.0402744754673647,4.367312418963252,4.583604396601314,-0.216291977638062,564.2000122070312,554.97998046875,555.0399780273438,565.1599731445312,536.280029296875,-0.0053166208318446,0.0179816282325282,-0.010474517933809,-0.010474517933809,0.029572572959398,0.029572572959398,0.0179816282325282,0.3370149168901017,0.3370149168901017,564.2000122070312,554.97998046875,565.1599731445312,536.280029296875,0.0091020989518579,1.009688731582509,0.0819084470178442,0.4917011240439057,0.0002577255938915,0.0133725126337727,0.0636784299171773,-0.2116085949320439,584.7206458692584,neutral
2024-09-03 20:00:00,555.6500244140625,555.8699951171875,549.510009765625,552.1400146484375,28973016,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0063169434201435,-0.0063169434201435,555.274660118894,557.1982094900949,548.166231397172,535.3081271362305,515.6925360870362,555.274660118894,548.166231397172,535.3081271362305,515.6925360870362,0.0058653255301632,4.923382786378857,19009796.285714287,1.5241097571241726,48.89887458308021,6.3599853515625,5.169253169330288,0.0093622143517739,15.92819450342578,19.623881119125716,23.28119108310117,557.1982094900949,4.923382786378857,567.0449750628526,547.3514439173372,0.0353438521698363,3.7872337612836873,4.46983716298451,-0.6826034017008231,564.2000122070312,554.97998046875,555.0399780273438,565.1599731445312,539.27001953125,-0.0130310818561504,0.0057745306929124,-0.0096143235005605,-0.0096143235005605,0.0186897007440747,0.0186897007440747,0.0057745306929124,0.3275468485653525,0.3275468485653525,564.2000122070312,554.97998046875,565.1599731445312,539.27001953125,0.0091020989518579,1.0285775183605177,0.0819084470178442,0.4315043619632592,-0.0056452161346337,0.0072492302948632,0.0629710399854519,-1.0273819975264769,584.7206458692584,neutral
2024-09-04 16:00:00,550.2999877929688,554.4299926757812,550.0250244140625,552.1199951171875,20743935,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-3.6258069907812995e-05,-3.6258069907812995e-05,555.0570970153279,557.536601475307,548.0342596349582,535.4979272460937,515.8911110687255,555.0570970153279,548.0342596349582,535.4979272460937,515.8911110687255,0.0058659837661969,4.181157619754722,19102173.785714287,1.0859463029026315,48.881350982170545,4.40496826171875,5.131038923949711,0.0092933401603407,15.557994288721837,18.78153150160469,22.281852456596187,557.536601475307,4.181157619754722,565.8989167148164,549.1742862357975,0.0299973677687951,3.275428171929093,4.299207307119451,-1.0237791351903578,564.2000122070312,549.510009765625,549.510009765625,565.1599731445312,540.1199951171875,-0.01530233084189,0.0017783189935276,-0.0111224934762139,-0.0111224934762139,0.0174607252345597,0.0174607252345597,0.0017783189935276,0.3201348076746129,0.3201348076746129,564.2000122070312,549.510009765625,565.1599731445312,540.1199951171875,0.0091020989518579,1.0210106712192732,0.0819084470178442,0.3662304543786558,-0.0052915311126259,0.0074552555983466,0.0623060717205314,-1.2954800681341463,584.7206458692584,neutral
2024-09-04 20:00:00,552.1099853515625,553.0900268554688,549.4600219726562,550.8400268554688,19166989,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0023182791296066,-0.0023182791296066,554.7662645905101,557.7887442452567,547.8680626237896,535.6779278564453,516.0822360992431,554.7662645905101,547.8680626237896,535.6779278564453,516.0822360992431,0.0058839499399053,3.5016267615051726,19101415.39285714,1.003432918754669,47.73018150207688,3.6300048828125,5.05598722189285,0.009178685235994,15.269958180663938,18.1073105427155,22.04072260395983,557.7887442452567,3.5016267615051726,564.791997768267,550.7854907222463,0.0251107739095253,2.7504274955772416,4.077953048327707,-1.3275255527504657,564.2000122070312,549.510009765625,549.510009765625,565.1599731445312,541.7999877929688,-0.0157946789879863,-0.0050034474980337,-0.0220849343033423,-0.0220849343033423,0.0129831865427689,0.0129831865427689,-0.0050034474980337,0.311461457224929,0.311461457224929,564.2000122070312,549.510009765625,565.1599731445312,541.7999877929688,0.0091020989518579,1.0084141344255997,0.0819084470178442,0.3065712368353758,-0.0070772827867235,0.0054245984287644,0.061590623162689,-1.9844254865133104,584.7206458692584,stressed
2024-09-05 16:00:00,551.3300170898438,553.7994995117188,547.0999755859375,548.5595092773438,19445220,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,-0.0041400723748119,-0.0041400723748119,554.3382124999468,557.6451546805246,547.6386899276519,535.8304754638672,516.268772354126,554.3382124999468,547.6386899276519,535.8304754638672,516.268772354126,0.0051036306616254,3.783373192099491,18968556.32142857,1.025129149024006,45.711213503750656,6.69952392578125,5.13816405708727,0.0093666484131432,15.256395093145295,16.926827019178088,22.900390466484428,557.6451546805246,3.783373192099491,565.2119010647235,550.0784082963256,0.0271382126095364,2.158873690480732,3.803798854349568,-1.644925163868836,564.2000122070312,549.4600219726562,549.4600219726562,565.1599731445312,548.8800048828125,-0.013754719248278,-0.0110521068291835,-0.0174466751363014,-0.0174466751363014,-0.0072758834705496,-0.0072758834705496,-0.0110521068291835,0.2977513447732491,0.2977513447732491,564.2000122070312,549.4600219726562,565.1599731445312,548.8800048828125,0.0091020989518579,1.0290646654891893,0.0819084470178442,0.3313237351896586,-0.0104245081654075,0.0016814358930949,0.0607627639969055,-2.4014668767420644,584.7206458692584,neutral
2024-09-05 20:00:00,548.5499877929688,551.1799926757812,547.72998046875,549.5700073242188,17711375,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z,0.0018420937560743,0.0018420937560743,554.0093707636897,557.5202331542969,547.5288326639525,536.0192254638672,516.4586473846435,554.0093707636897,547.5288326639525,536.0192254638672,516.4586473846435,0.0051143138316672,3.984830728084582,18570421.25,0.9537411543639592,46.76157785581293,3.45001220703125,5.053756464584469,0.0091958374678969,15.243510160002586,16.349061150841248,22.11872808119921,557.5202331542969,3.984830728084582,565.4898946104661,549.5505716981277,0.0285896761488961,1.7071915784594012,3.5042835292224015,-1.7970919507630003,564.2000122070312,547.0999755859375,547.0999755859375,565.1599731445312,547.0999755859375,-0.0160949410513987,-0.0090428238227551,-0.0153016040771323,-0.0153016040771323,-0.0063243650611385,-0.0063243650611385,-0.0090428238227551,0.2818556976216533,0.2818556976216533,564.2000122070312,547.0999755859375,565.1599731445312,547.0999755859375,0.0091020989518579,1.0102985604237855,0.0819084470178442,0.3490442950611392,-0.0080131558665721,0.0037279765712705,0.0601600639986354,-1.9951225968134456,584.7206458692584,neutral
