agent,mean_mean_actual_cumulative_return,median_mean_actual_cumulative_return,std_mean_actual_cumulative_return,min_mean_actual_cumulative_return,max_mean_actual_cumulative_return,p25_mean_actual_cumulative_return,p75_mean_actual_cumulative_return,mean_mean_annualized_return,median_mean_annualized_return,std_mean_annualized_return,min_mean_annualized_return,max_mean_annualized_return,p25_mean_annualized_return,p75_mean_annualized_return,mean_mean_annualized_sharpe,median_mean_annualized_sharpe,std_mean_annualized_sharpe,min_mean_annualized_sharpe,max_mean_annualized_sharpe,p25_mean_annualized_sharpe,p75_mean_annualized_sharpe,mean_mean_trade_level_return_ratio,median_mean_trade_level_return_ratio,std_mean_trade_level_return_ratio,min_mean_trade_level_return_ratio,max_mean_trade_level_return_ratio,p25_mean_trade_level_return_ratio,p75_mean_trade_level_return_ratio,mean_mean_max_drawdown,median_mean_max_drawdown,std_mean_max_drawdown,min_mean_max_drawdown,max_mean_max_drawdown,p25_mean_max_drawdown,p75_mean_max_drawdown,mean_mean_p_value,median_mean_p_value,std_mean_p_value,min_mean_p_value,max_mean_p_value,p25_mean_p_value,p75_mean_p_value,mean_mean_p_value_prominence,median_mean_p_value_prominence,std_mean_p_value_prominence,min_mean_p_value_prominence,max_mean_p_value_prominence,p25_mean_p_value_prominence,p75_mean_p_value_prominence,mean_mean_actual_percentile,median_mean_actual_percentile,std_mean_actual_percentile,min_mean_actual_percentile,max_mean_actual_percentile,p25_mean_actual_percentile,p75_mean_actual_percentile,mean_mean_RCSI,median_mean_RCSI,std_mean_RCSI,min_mean_RCSI,max_mean_RCSI,p25_mean_RCSI,p75_mean_RCSI,mean_mean_RCSI_z,median_mean_RCSI_z,std_mean_RCSI_z,min_mean_RCSI_z,max_mean_RCSI_z,p25_mean_RCSI_z,p75_mean_RCSI_z,panel_count,mean_proportion_significant_runs,mean_proportion_outperforming_null_runs,proportion_significant_panels,proportion_positive_rcsi_z_panels,stability_classification,evidence_bucket,confidence_score,evaluation_power_score,confidence_bucket,evaluation_power_label,evidence_label,confidence_label,skill_luck_verdict,verdict_label,final_classification,number_of_outer_runs,simulations_per_run,test_bars,step_bars,min_trades_per_panel,transaction_cost,null_model,execution_cost_model
breakout_volume_momentum,-0.04637596819754852,-0.04637596819754852,0.0,-0.04637596819754852,-0.04637596819754852,-0.04637596819754852,-0.04637596819754852,-0.09040458324643852,-0.09040458324643852,0.0,-0.09040458324643852,-0.09040458324643852,-0.09040458324643852,-0.09040458324643852,-2.0537300728296715,-2.0537300728296715,0.0,-2.0537300728296715,-2.0537300728296715,-2.0537300728296715,-2.0537300728296715,-0.8041952813378407,-0.8041952813378407,0.0,-0.8041952813378407,-0.8041952813378407,-0.8041952813378407,-0.8041952813378407,-0.05080672200129088,-0.05080672200129088,0.0,-0.05080672200129088,-0.05080672200129088,-0.05080672200129088,-0.05080672200129088,0.9630369630369631,0.9630369630369631,0.0,0.9630369630369631,0.9630369630369631,0.9630369630369631,0.9630369630369631,0.016357043576487852,0.016357043576487852,0.0,0.016357043576487852,0.016357043576487852,0.016357043576487852,0.016357043576487852,3.796203796203796,3.796203796203796,0.0,3.796203796203796,3.796203796203796,3.796203796203796,3.796203796203796,-0.06704451155775518,-0.06704451155775518,0.0,-0.06704451155775518,-0.06704451155775518,-0.06704451155775518,-0.06704451155775518,-1.9097602634250632,-1.9097602634250632,0.0,-1.9097602634250632,-1.9097602634250632,-1.9097602634250632,-1.9097602634250632,1,0.0,0.0,0.0,0.0,stable,likely_random,0.16431676725154984,0.18257418583505536,low,Low,Likely Random,Low,luck,Luck,likely random,1,1000,252,252,5,0.00047,structure_preserving_random_timing,stochastic_execution_model
trend_momentum_verification,-0.05148833017438925,-0.05148833017438925,0.0,-0.05148833017438925,-0.05148833017438925,-0.05148833017438925,-0.05148833017438925,-0.10010906962107446,-0.10010906962107446,0.0,-0.10010906962107446,-0.10010906962107446,-0.10010906962107446,-0.10010906962107446,-1.2733871972606419,-1.2733871972606419,0.0,-1.2733871972606419,-1.2733871972606419,-1.2733871972606419,-1.2733871972606419,-0.593492303919941,-0.593492303919941,0.0,-0.593492303919941,-0.593492303919941,-0.593492303919941,-0.593492303919941,-0.07707930413387454,-0.07707930413387454,0.0,-0.07707930413387454,-0.07707930413387454,-0.07707930413387454,-0.07707930413387454,0.9560439560439561,0.9560439560439561,0.0,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.019522139702475055,0.019522139702475055,0.0,0.019522139702475055,0.019522139702475055,0.019522139702475055,0.019522139702475055,4.495504495504496,4.495504495504496,0.0,4.495504495504496,4.495504495504496,4.495504495504496,4.495504495504496,-0.09548706094229287,-0.09548706094229287,0.0,-0.09548706094229287,-0.09548706094229287,-0.09548706094229287,-0.09548706094229287,-1.5863678526753182,-1.5863678526753182,0.0,-1.5863678526753182,-1.5863678526753182,-1.5863678526753182,-1.5863678526753182,1,0.0,0.0,0.0,0.0,stable,likely_random,0.16431676725154984,0.18257418583505536,low,Low,Likely Random,Low,luck,Luck,likely random,1,1000,252,252,5,0.00047,structure_preserving_random_timing,stochastic_execution_model
adx_trend_following,-0.018098086008121017,-0.018098086008121017,0.0058732076091396745,-0.02397129361726069,-0.012224878398981343,-0.021034689812690854,-0.01516148220355118,-0.039395644335224245,-0.039395644335224245,0.015149975088165513,-0.05454561942338976,-0.024245669247058732,-0.046970631879307,-0.03182065679114149,-0.7288700602365684,-0.7288700602365684,0.42000770478112887,-1.1488777650176973,-0.30886235545543955,-0.9388739126271328,-0.518866207846004,-0.20954653179577407,-0.20954653179577407,0.11380939774074474,-0.3233559295365188,-0.09573713405502933,-0.26645123066614645,-0.1526418329254017,-0.05079934030641614,-0.05079934030641614,0.00321260117222405,-0.05401194147864019,-0.04758673913419209,-0.052405640892528166,-0.049193039720304116,0.9565434565434565,0.9565434565434565,0.01648351648351648,0.9400599400599401,0.973026973026973,0.9483016983016983,0.9647852147852148,0.01935978732638241,0.01935978732638241,0.0074846667256793075,0.011875120600703101,0.026844454052061716,0.015617453963542756,0.02310212068922206,4.445554445554445,4.445554445554445,1.6483516483516485,2.797202797202797,6.093906093906094,3.6213786213786214,5.26973026973027,-0.05534566839050052,-0.05534566839050052,0.0048818057493719876,-0.06022747413987251,-0.05046386264112854,-0.05778657126518652,-0.05290476551581453,-1.774753480649676,-1.774753480649676,0.2574325017025857,-2.032185982352262,-1.5173209789470905,-1.903469731500969,-1.6460372297983834,2,0.0,0.0,0.0,0.0,stable,likely_random,0.16431676725154984,0.18257418583505536,low,Low,Likely Random,Low,luck,Luck,likely random,1,1000,252,252,5,0.00047,structure_preserving_random_timing,stochastic_execution_model
uptrend_oversold_reversion,-0.0033469760914361935,-0.0033469760914361935,0.0017981777083435624,-0.005145153799779756,-0.001548798383092631,-0.004246064945607975,-0.0024478872372644123,-0.02330950452097802,-0.02330950452097802,0.020221341390815994,-0.043530845911794014,-0.003088163130162025,-0.03342017521638602,-0.013198833825570022,-0.18907286787604902,-0.18907286787604902,0.1639914676775924,-0.3530643355536414,-0.025081400198456623,-0.2710686017148452,-0.10707713403725283,-0.02581980481546344,-0.02581980481546344,0.017412364094286932,-0.043232168909750374,-0.00840744072117651,-0.03452598686260691,-0.017113622768319976,-0.039336404333370156,-0.039336404333370156,0.003049611076260339,-0.042386015409630495,-0.03628679325710982,-0.040861209871500326,-0.03781159879523999,0.5934065934065934,0.5934065934065934,0.015984015984015998,0.5774225774225774,0.6093906093906094,0.5854145854145854,0.6013986013986015,0.2268052407636706,0.2268052407636706,0.011700998295119003,0.2151042424685516,0.2385062390587896,0.2209547416161111,0.2326557399112301,40.759240759240754,40.759240759240754,1.5984015984015976,39.16083916083916,42.357642357642355,39.96003996003996,41.55844155844156,-0.010101813870735575,-0.010101813870735575,0.005095293821779353,-0.015197107692514927,-0.0050065200489562214,-0.01264946078162525,-0.007554166959845898,-0.26479007704436214,-0.26479007704436214,0.08568405329667468,-0.3504741303410368,-0.17910602374768744,-0.30763210369269944,-0.22194805039602478,2,0.0,0.0,0.0,0.0,stable,neutral_inconclusive,0.07668115805072324,0.18257418583505536,low,Low,Null-Like / Inconclusive,Low,inconclusive,Inconclusive,null-like / inconclusive,1,1000,252,252,5,0.00047,structure_preserving_random_timing,stochastic_execution_model
random,-0.059905585497051383,-0.04567982510771956,0.10364046016832752,-0.2146540502716997,0.0663913584989333,-0.1152887735763774,0.009703362971606455,-0.315937780352739,-0.272615821108788,0.41127566042155306,-0.8787254366060214,0.16020595741264132,-0.6149104731088536,0.02635687164732653,-1.4331651571536206,-1.1082842812086318,2.8738591239728333,-5.669705736065294,2.1536136698680752,-3.0008697281439916,0.4594202897817392,-0.26825302196899653,-0.3619641355128584,0.6087518383529664,-1.0098753231716138,0.6607915063213445,-0.6444381144232387,0.014220956941383783,-0.12192397037446412,-0.1110668374073312,0.07862129941615727,-0.23998263943514553,-0.02557956724804855,-0.1621906299250615,-0.07080017785673381,0.7035464535464535,0.7542457542457542,0.23005278960209674,0.35264735264735264,0.9530469530469531,0.5766733266733267,0.881118881118881,0.18166958656118282,0.1265666356890058,0.16768172502151063,0.02088570277522351,0.4526593720914961,0.055431517916765795,0.25280470433342284,29.745254745254748,24.675324675324678,23.00527896020967,4.795204795204795,64.83516483516483,11.988011988011989,42.43256743256743,-0.03479436574462258,-0.038982981748609175,0.029478823428212692,-0.07099982600572932,0.009788326524457353,-0.05331710644036278,-0.020460241052868984,-0.709298148978489,-0.758590868914584,0.7683899178271976,-1.695917182303192,0.3759063242184042,-1.2334766043061347,-0.23441241358693843,4,0.0,0.25,0.0,0.25,unstable,likely_random,0.09493857663422879,0.18257418583505536,low,Low,Likely Random,Low,luck,Luck,likely random,1,1000,252,252,5,0.00047,structure_preserving_random_timing,stochastic_execution_model
