agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.4800810627090127,0.0674694100992737,0.0862134793087534,0.1980888378185907,96.40179910044976,0.3938675834002593,1.9883380999032478,2000,0.4012993503248375,False
uptrend_oversold_reversion,0.2020866839104445,0.0937676473119806,0.10854536091359,0.2062959503174304,69.11544227886057,0.09354132299685448,0.45343266725750636,2000,0.8581820201010606,False
turn_of_month_seasonality,0.4505186383051188,0.3936099727814806,0.4501210457591642,0.4640640800147876,55.02248875562219,0.000397592545954617,0.0008567621651344951,2000,0.8581820201010606,False
breakout_volume_momentum,0.4443289396431993,0.4266308335656825,0.4897346892433037,0.4573629839748817,51.97401299350325,-0.045405749600104406,-0.0992772725188405,2000,0.8581820201010606,False
mean_reversion_vol_filter,-0.0250220153214291,0.0253218792171162,0.0286272342272943,0.1008088732440326,29.83508245877061,-0.053649249548723396,-0.5321877709996047,2000,0.8581820201010606,False
volatility_squeeze_breakout,0.1077930216436581,0.1667604468278585,0.1778251055096306,0.2372204710959338,40.379810094952525,-0.0700320838659725,-0.29521939460971297,2000,0.8581820201010606,False
trend_pullback,0.6054318003575365,0.705060932277348,0.7928965396074211,0.6105054934669965,42.92853573213393,-0.1874647392498846,-0.3070647868953514,2000,0.8581820201010606,False
random,2.789744297237129,2.89883062760764,3.322106393178493,2.121252928821309,48.02598700649675,-0.5323620959413642,-0.25096587432276424,2000,0.8581820201010606,False
trend_momentum_verification,0.8261193591895493,1.280310740344539,1.442595822215479,1.023931104558168,30.284857571214392,-0.6164764630259298,-0.6020683035036257,2000,0.8581820201010606,False
donchian_trend_reentry,0.1728035557413089,0.8221069345341268,0.9262192056652568,0.7011765283762519,11.644177911044478,-0.7534156499239479,-1.0745020967382761,2000,0.8840579710144927,False
adx_trend_following,0.5417654784476622,1.1742106753588075,1.3440721216888492,0.9900370525240172,21.43928035982009,-0.802306643241187,-0.8103804208092746,2000,0.8647176411794103,False
