agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.6138529153846686,0.670498077760076,0.7622790279707761,0.608759632563482,46.07696151924038,0.5397301349325337,0.2678233331492617,no evidence,-0.056080011811610146,1.8623586680091069,132,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
breakout_volume_momentum,0.398597658259901,0.4134122234018763,0.47922429346547885,0.4645455459361773,48.425787106446776,0.5162418790604698,0.28714676711659076,no evidence,-0.1499066501176507,1.3482360483756668,115,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
mean_reversion_vol_filter,-0.025022720783186382,0.024449899250892814,0.028784356151037017,0.1005045686494637,30.584707646176913,0.6946526736631684,0.15823228838211634,no evidence,-0.12216653769881884,0.19944911130715323,16,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
trend_momentum_verification,0.9636119337237067,1.294215560830862,1.4659624791204269,1.0194085997704705,36.7816091954023,0.6326836581709145,0.1988133829548751,no evidence,0.12589522632781333,3.356751002549328,99,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
adx_trend_following,0.5220509265491008,1.2358927434730926,1.42303269502871,0.9786739712507448,16.041979010494753,0.84007996001999,0.07567937519674044,no evidence,0.18133746050010047,3.34642234636224,138,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8515742128935532
uptrend_oversold_reversion,0.2275701089056284,0.08737150308782607,0.10207847559911974,0.1983614544052623,74.96251874062968,0.25087456271864067,0.6005433714911921,no evidence,-0.19946176335512159,0.4544452365809042,79,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
volatility_squeeze_breakout,0.10779222199200258,0.18846175584616115,0.19300548564223477,0.23288620241018287,36.98150924537731,0.6306846576711644,0.20018773372809587,no evidence,-0.17395678087046793,0.5961391360059849,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
connors_rsi2_pullback,0.480088389220945,0.0697768955824967,0.08304480373529655,0.1951486220884957,97.0014992503748,0.030484757621189407,1.5159172536254444,strong evidence,-0.217069067878149,0.4213688181254646,103,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.3353323338330835
donchian_trend_reentry,0.24111162392383953,0.8514793926131468,0.9687760304058854,0.7279074245513455,14.89255372313843,0.8515742128935532,0.06977749820553011,no evidence,-0.0017655601566781145,2.309800507314008,103,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8515742128935532
turn_of_month_seasonality,0.4290055020411495,0.36605678591225516,0.45222241943442454,0.48818983151741663,55.77211394302849,0.4427786106946527,0.35381336674916064,no evidence,-0.1726282363296886,1.3695175438141176,235,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
random,3.5563659077671725,2.9847686263992834,3.4259380593600177,2.203554317786346,61.36931534232883,0.3868065967016492,0.4125061279533188,no evidence,0.7879783926896161,7.623066402740274,310,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8490199344772058
