agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
breakout_volume_momentum,1.2149500694516109,0.3287619635126342,0.6544470447485301,1.245519951301942,77.7244551089782,0.5605030247030808,0.4500152921012522,5000,0.4993001399720056,True
adx_trend_following,0.7779990574858693,0.1687918271705654,0.4516284541636273,1.1192618130253509,73.46530693861227,0.326370603322242,0.29159451303003564,5000,0.4993001399720056,True
trend_momentum_verification,0.7383646747228524,0.1325789756521606,0.4781382717288399,1.2657164057328556,71.78564287142571,0.2602264029940125,0.20559613655583475,5000,0.4993001399720056,True
uptrend_oversold_reversion,0.2261801622498949,0.0246859287249955,0.1026022745695222,0.4386915425631569,67.96640671865627,0.1235778876803727,0.2816965354707781,5000,0.4993001399720056,True
volatility_squeeze_breakout,0.2154740597998041,0.0362668704015016,0.0959958403515258,0.3989665034644496,67.74645070985802,0.11947821944827831,0.29946929983039183,5000,0.4993001399720056,True
turn_of_month_seasonality,0.3857463280399283,0.1126896071162046,0.3273537429298114,0.867546603849297,64.32713457308539,0.05839258511011691,0.0673077213962103,5000,0.4993001399720056,True
mean_reversion_vol_filter,0.0197713647687883,0.0048020732078607,0.0023565191367131,0.0657324494253082,61.8876224755049,0.0174148456320752,0.2649352912348671,5000,0.4993001399720056,True
trend_pullback,0.5963550455720914,0.2543281268586558,0.583043904294442,1.2404184746203453,63.08738252349531,0.01331114127764943,0.010731169802774478,5000,0.4993001399720056,True
donchian_trend_reentry,0.243098568847743,0.1040691481174157,0.2898323677022735,0.8004339381924797,59.16816636672666,-0.046733798854530495,-0.058385578902443364,5000,0.4993001399720056,True
connors_rsi2_pullback,-0.2035166237538706,0.0035914477401751,0.0523171951501753,0.3343455223850664,21.355728854229152,-0.2558338189040459,-0.765177942504047,5000,0.8653069386122775,True
random,-0.6797829774483718,0.6182755584252804,1.4605115790118366,2.7719172237073453,4.0991801639672065,-2.1402945564602085,-0.772135090526851,5000,0.9592081583683264,True
