Date,Close,wealth_index,equity,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
2004-11-18,1.848292112350464,0.99953,99953.0,0.0,0.0,-0.00046999999999997044,0.99953,0.0,Daily
2004-11-19,1.8600844144821167,1.0059071087215548,100590.71087215547,0.00638010737201955,0.00638010737201955,0.005907108721554755,1.0059071087215548,0.0,Daily
2004-11-22,1.8598077297210691,1.0057574815509567,100575.74815509567,-0.00014874849705381887,-0.00014874849705381887,0.005757481550956678,1.0059071087215548,-0.00014874849705381887,Daily
2004-11-23,1.868984341621399,1.0107200623202226,101072.00623202226,0.004934172362917266,0.004934172362917266,0.0107200623202226,1.0107200623202226,0.0,Daily
2004-11-24,1.881113648414612,1.0172794183538327,101727.94183538327,0.006489785132544501,0.006489785132544501,0.01727941835383273,1.0172794183538327,0.0,Daily
2004-11-25,1.8917896747589111,1.0230528610583776,102305.28610583776,0.0056753755166769615,0.0056753755166769615,0.02305286105837756,1.0230528610583776,0.0,Daily
2004-11-26,1.8935091495513916,1.0239827284899614,102398.27284899614,0.0009089143552385437,0.0009089143552385437,0.023982728489961413,1.0239827284899614,0.0,Daily
2004-11-29,1.8925056457519531,1.0234400479548065,102344.00479548065,-0.0005299703989687377,-0.0005299703989687377,0.023440047954806476,1.0239827284899614,-0.0005299703989687377,Daily
2004-11-30,1.909599542617798,1.0326841834570621,103268.41834570622,0.009032415255518567,0.009032415255518567,0.032684183457062144,1.0326841834570621,0.0,Daily
2004-12-01,1.9331141710281372,1.0454005589574136,104540.05589574136,0.012313905552210125,0.012313905552210125,0.04540055895741357,1.0454005589574136,0.0,Daily
2004-12-02,1.924001932144165,1.0404727901968176,104047.27901968177,-0.004713761360057522,-0.004713761360057522,0.0404727901968176,1.0454005589574136,-0.004713761360057522,Daily
2004-12-03,1.944088101387024,1.051335103902081,105133.5103902081,0.010439786419795594,0.010439786419795594,0.05133510390208107,1.051335103902081,0.0,Daily
2004-12-06,1.9367083311080933,1.0473442294414856,104734.42294414857,-0.003796006093378934,-0.003796006093378934,0.04734422944148564,1.051335103902081,-0.003796006093378934,Daily
2004-12-07,1.9451088905334473,1.0518871321062306,105188.71321062307,0.00433754494180727,0.00433754494180727,0.05188713210623064,1.0518871321062306,0.0,Daily
2004-12-08,1.9370834827423096,1.047547106092012,104754.71060920121,-0.004125942681253658,-0.004125942681253658,0.04754710609201207,1.0518871321062306,-0.004125942681253658,Daily
2004-12-09,1.923298716545105,1.0400925012354398,104009.25012354398,-0.007116247864387137,-0.007116247864387137,0.04009250123543984,1.0518871321062306,-0.011212829314846684,Daily
2004-12-10,1.9132896661758425,1.0346797496207256,103467.97496207256,-0.005204105988923957,-0.005204105988923957,0.03467974962072562,1.0518871321062306,-0.016358582551580514,Daily
2004-12-13,1.923816800117493,1.0403726734385503,104037.26734385503,0.005502111952912614,0.005502111952912614,0.04037267343855033,1.0518871321062306,-0.010946477351257755,Daily
2004-12-14,1.9274879693984983,1.0423579893996606,104235.79893996606,0.0019082738443605418,0.0019082738443605418,0.04235798939966062,1.0518871321062306,-0.009059092383314482,Daily
2004-12-15,1.9425019025802612,1.0504773102217806,105047.73102217806,0.007789378413836756,0.007789378413836756,0.05047731022178059,1.0518871321062306,-0.0013402786681372403,Daily
2004-12-16,1.9313968420028689,1.044471851926119,104447.1851926119,-0.005716885302733288,-0.005716885302733288,0.04447185192611891,1.0518871321062306,-0.007049501751451026,Daily
2004-12-17,1.942011475563049,1.0502120942890616,105021.20942890616,0.005495832513204624,0.005495832513204624,0.05021209428906159,1.0518871321062306,-0.001592412119173936,Daily
2004-12-20,1.9470025300979616,1.0529111853612716,105291.11853612716,0.002570043791046972,0.002570043791046972,0.052911185361271595,1.0529111853612716,0.0,Daily
2004-12-21,1.9290122985839844,1.043182324871628,104318.23248716281,-0.009239963089864411,-0.009239963089864411,0.0431823248716281,1.0529111853612716,-0.009239963089864411,Daily
2004-12-22,1.9149017333984375,1.0355515325711764,103555.15325711764,-0.00731491717077426,-0.00731491717077426,0.03555153257117638,1.0529111853612716,-0.01648729069597532,Daily
2004-12-23,1.9238909482955933,1.0404127717152032,104041.27717152031,0.004694347882385763,0.004694347882385763,0.04041277171520319,1.0529111853612716,-0.011870339891754456,Daily
2004-12-24,1.9218941926956177,1.039332954779608,103933.2954779608,-0.0010378735872447198,-0.0010378735872447198,0.039332954779607965,1.0529111853612716,-0.012895893566753913,Daily
2004-12-27,1.9349095821380615,1.0463714916658915,104637.14916658915,0.006772167527177242,0.006772167527177242,0.046371491665891496,1.0529111853612716,-0.006211059191223445,Daily
2004-12-28,1.9271906614303589,1.0421972094929515,104219.72094929515,-0.003989292718873938,-0.003989292718873938,0.04219720949295147,1.0529111853612716,-0.010175574176889413,Daily
2004-12-29,1.9179134368896484,1.0371802188434682,103718.02188434682,-0.004813859223365302,-0.004813859223365302,0.03718021884346823,1.0529111853612716,-0.014940449618650264,Daily
2004-12-30,1.923816800117493,1.0403726734385503,104037.26734385503,0.0030780133838668178,0.0030780133838668178,0.04037267343855033,1.0529111853612716,-0.011908423138670576,Daily
2004-12-31,1.9197911024093628,1.0381956335630242,103819.56335630243,-0.0020925577258106287,-0.0020925577258106287,0.038195633563024245,1.0529111853612716,-0.013976061801640127,Daily
2005-01-03,1.904616951942444,1.0299896695193258,102998.96695193258,-0.00790406333682614,-0.00790406333682614,0.0299896695193258,1.0529111853612716,-0.02176965746078674,Daily
2005-01-04,1.8835939168930056,1.0186207121545494,101862.07121545494,-0.011037933390227184,-0.011037933390227184,0.018620712154549413,1.0529111853612716,-0.032567298822033686,Daily
2005-01-05,1.8855117559432983,1.0196578521461825,101965.78521461826,0.001018180741131136,0.001018180741131136,0.01965785214618254,1.0529111853612716,-0.03158227747735365,Daily
2005-01-06,1.876489520072937,1.014778755731042,101477.87557310419,-0.004785032944993328,-0.004785032944993328,0.014778755731041926,1.0529111853612716,-0.036216188184139964,Daily
2005-01-07,1.8712925910949707,1.011968330697771,101196.83306977709,-0.002769495338169947,-0.002769495338169947,0.011968330697770924,1.0529111853612716,-0.03888538295796762,Daily
2005-01-10,1.8769121170043943,1.0150072901212916,101500.72901212916,0.0030030183073270766,0.0030030183073270766,0.01500729012129165,1.0529111853612716,-0.035999138167550626,Daily
2005-01-11,1.878604531288147,1.0159225236158975,101592.25236158975,0.0009017014000918255,0.0009017014000918255,0.01592252361589752,1.0529111853612716,-0.035129897240746555,Daily
2005-01-12,1.8907164335250857,1.0224724675138304,102247.24675138303,0.006447286821262832,0.006447286821262832,0.022472467513830363,1.0529111853612716,-0.028909102942996312,Daily
2005-01-13,1.8810075521469116,1.01722204300621,101722.204300621,-0.005135027763032984,-0.005135027763032984,0.017222043006209997,1.0529111853612716,-0.033895681659812604,Daily
