start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
1994-01-27 00:00,2026-04-02 00:00,26.933015823364254,655.8300170898438,23.33896676409887,0.621624435438246,-0.5518945501965766,8099,0.00047,Daily,1d
