total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
71,0.010309088614938731,-0.0133639169199738,0.352112676056338,0.06708039686980098,0.15368258233397236,0.09340367939309041,0.034851015068839364,0.010309088614938726,20.12676056338028,483.0422535211268,13.901408450704226,0.27094564944834504,0.056338028169014086,0.30985915492957744
