agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.6814499846386602,0.1000772081725634,0.1230127042477879,0.2445474215748581,97.74045190961807,0.5584372803908724,2.2835541540147863,5000,0.250749850029994,True
uptrend_oversold_reversion,0.3310889384728778,0.0968843914603492,0.1194691945020882,0.2352167474728019,82.08358328334333,0.2116197439707896,0.899679747485919,5000,0.9375624875024996,True
turn_of_month_seasonality,0.6238168546406927,0.4026323792378109,0.4884049798879395,0.5392944654226647,65.92681463707258,0.13541187475275318,0.2510907925721544,5000,0.9375624875024996,True
mean_reversion_vol_filter,0.0432697886687554,0.0136574071017777,0.0140310359246135,0.074920911735346,66.04679064187162,0.0292387527441419,0.39026157139446177,5000,0.9375624875024996,True
volatility_squeeze_breakout,0.0251086672959301,0.1200998236719589,0.1322698358839947,0.2069811707149018,31.43371325734853,-0.10716116858806461,-0.5177338992621199,5000,0.9636072785442912,True
breakout_volume_momentum,0.1786119186770025,0.4113894362155298,0.4936580081958853,0.514852622298543,29.17416516696661,-0.3150460895188828,-0.6119150915700295,5000,0.9636072785442912,True
trend_momentum_verification,1.1825554324065486,1.2783827139510644,1.523572580865213,1.1862348033446868,45.27094581083783,-0.3410171484586644,-0.2874786235382223,5000,0.9636072785442912,True
trend_pullback,0.4792670698617144,0.7122909351884368,0.8465392808137272,0.7763503671717337,36.39272145570886,-0.3672722109520128,-0.4730753361913073,5000,0.9636072785442912,True
donchian_trend_reentry,0.1208684455032869,0.8510937017810598,0.9796372320035556,0.7899751488983174,11.077784443111378,-0.8587687865002687,-1.0870832933135801,5000,0.9636072785442912,True
adx_trend_following,0.3824969719835584,1.2581884799673748,1.4431517311078257,1.0664457800729188,13.557288542291545,-1.0606547591242672,-0.994569793367033,5000,0.9636072785442912,True
random,0.1825274521084387,1.7655356854568964,2.1439714320691894,1.6316624991309143,3.659268146370726,-1.9614439799607506,-1.2021137833378475,5000,0.9636072785442912,True
