agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.4089681383967458,0.0352918843616059,0.04621079227224,0.174907101919107,97.12057588482304,0.3627573461245058,2.074000095732407,5000,0.3189362127574485,True
turn_of_month_seasonality,0.5135687601006731,0.1662882632688236,0.2185940906665958,0.3651299417394712,81.26374725054988,0.2949746694340773,0.8078621764866072,5000,0.6877291208424982,True
mean_reversion_vol_filter,0.1328249757364103,0.0203341216432812,0.0210792637368158,0.0999499301873623,87.82243551289743,0.1117457119995945,1.118016908967523,5000,0.6708658268346331,True
trend_pullback,0.5674583126506714,0.402993721257596,0.4678340896403412,0.4494673649834533,64.1871625674865,0.09962422301033019,0.2216495140064235,5000,0.7418801953894935,True
random,1.140114477195694,0.9553534951145528,1.1227447746797647,0.903659708074527,58.42831433713257,0.017369702515929175,0.01922150823006115,5000,0.7418801953894935,True
uptrend_oversold_reversion,0.0879692838967681,0.0646852366130127,0.0759739932656246,0.1903404254805969,55.12897420515897,0.011995290631143504,0.0630201944797391,5000,0.7418801953894935,True
volatility_squeeze_breakout,0.1038341721366718,0.0893695434282866,0.0953147442423982,0.1973872048573337,52.80943811237753,0.008519427894273596,0.04316099364409773,5000,0.7418801953894935,True
breakout_volume_momentum,0.0640695225155703,0.1358276602319597,0.1638520463956677,0.3094454641229426,41.231753649270146,-0.0997825238800974,-0.3224559266457815,5000,0.8083383323335334,True
donchian_trend_reentry,0.0513594177494275,0.4187046202907774,0.4872547735048178,0.4712698092093457,17.376524695060986,-0.4358953557553903,-0.9249380020474821,5000,0.8932213557288542,True
adx_trend_following,0.0191777550323231,0.5523006030216582,0.6425523658797517,0.5673639969127393,10.697860427914415,-0.6233746108474286,-1.0987207757973119,5000,0.8932213557288542,True
trend_momentum_verification,0.1153461261059545,0.6536389963766291,0.742305098146342,0.6215160581341345,14.377124575084984,-0.6269589720403875,-1.0087574791270773,5000,0.8932213557288542,True
