agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.571; BH-adjusted p=0.858; percentile=42.9; RCSI_z=-0.307. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.605431800357537,0.25893004219459115,0.12741367683117164,-0.19527697950238243,-0.1874647392498846,-0.3070647868953514,0.5712143928035982,0.8581820201010606,0.24320085824092966,42.92853573213393,132,8032,0.00047,False,run_20260403T145357Z_pid83882,133.0,0.3538932440764555,10.43939393939394,15.212121212121213,365.09090909090907,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.481; BH-adjusted p=0.858; percentile=52.0; RCSI_z=-0.099. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.4443289396432004,0.28436711569245315,0.17545647657034982,-0.13966437720971214,-0.0454057496001044,-0.0992772725188405,0.480759620189905,0.8581820201010606,0.3180720165983985,51.97401299350325,117,8032,0.00047,False,run_20260403T145357Z_pid83882,117.0,0.3113742677275509,8.88888888888889,12.863247863247864,308.71794871794873,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.702; BH-adjusted p=0.858; percentile=29.8; RCSI_z=-0.532. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.025022015321429336,-0.03626390082777388,-0.05353577180876597,-0.10009802533858925,-0.0536492495487233,-0.5321877709996047,0.7021489255372314,0.8581820201010606,0.1535707643951127,29.83508245877061,16,8032,0.00047,False,run_20260403T145357Z_pid83882,16.0,0.0521469108041546,4.875,7.0625,169.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.698; BH-adjusted p=0.858; percentile=30.3; RCSI_z=-0.602. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.8261193591895484,0.37849002841888996,0.2239009976455536,-0.17412647737882558,-0.6164764630259298,-0.6020683035036257,0.6976511744127936,0.8581820201010606,0.15636167034906914,30.284857571214392,99,8032,0.00047,False,run_20260403T145357Z_pid83882,99.0,0.2651630147835269,21.050505050505052,30.535353535353536,732.8484848484849,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.786; BH-adjusted p=0.865; percentile=21.4; RCSI_z=-0.810. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.5417654784476589,0.28052719322132547,0.13157314733317316,-0.14338303343520442,-0.802306643241187,-0.8103804208092746,0.7861069465267366,0.8647176411794103,0.10451836601292455,21.43928035982009,136,8032,0.00047,False,run_20260403T145357Z_pid83882,136.0,0.3637521968365553,14.764705882352942,21.551470588235293,517.2352941176471,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.309; BH-adjusted p=0.858; percentile=69.1; RCSI_z=0.453. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.20208668391044493,0.20865265952703949,0.153973518323071,-0.10512512834711651,0.0935413229968544,0.4534326672575063,0.3093453273363318,0.8581820201010606,0.5095564396160934,69.11544227886057,78,8032,0.00047,False,run_20260403T145357Z_pid83882,78.0,0.2202546618424715,3.782051282051282,5.653846153846154,135.69230769230768,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.597; BH-adjusted p=0.858; percentile=40.4; RCSI_z=-0.295. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.10779302164365867,0.15326047519710637,0.20228433323649211,-0.06678975101414009,-0.0700320838659725,-0.2952193946097129,0.5967016491754122,0.8581820201010606,0.22424276184286115,40.379810094952525,30,8032,0.00047,False,run_20260403T145357Z_pid83882,30.0,0.0813691855284263,12.733333333333333,18.266666666666666,438.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Moderate Skill,Moderate Skill,High,moderate skill,stable,"The result is statistically strong, but not at the highest tier. raw p=0.036; BH-adjusted p=0.401; percentile=96.4; RCSI_z=1.988. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.4800810627090144,0.4509418792518409,0.27622243388734585,-0.11073559335700134,0.3938675834002593,1.988338099903248,0.0364817591204397,0.4012993503248375,1.4379242285157565,96.40179910044976,103,8032,0.00047,False,run_20260403T145357Z_pid83882,103.0,0.2806178392409594,2.6019417475728157,3.679611650485437,88.31067961165049,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.884; BH-adjusted p=0.884; percentile=11.6; RCSI_z=-1.075. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.17280355574130946,0.13547552606641147,0.07463700974905967,-0.2026641243729964,-0.7534156499239479,-1.074502096738276,0.8840579710144928,0.8840579710144927,0.05351925572648826,11.644177911044478,103,8032,0.00047,False,run_20260403T145357Z_pid83882,103.0,0.2793177565930149,14.592233009708735,21.388349514563107,513.3203883495146,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.450; BH-adjusted p=0.858; percentile=55.0; RCSI_z=0.001. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.45051863830512184,0.2833760150159649,0.10281318694032852,-0.14159611391993354,0.0003975925459546,0.0008567621651344,0.4502748625687156,0.8581820201010606,0.3465222976571485,55.02248875562219,231,8032,0.00047,False,run_20260403T145357Z_pid83882,231.0,0.6094887742718447,4.523809523809524,6.4978354978354975,155.94805194805195,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.520; BH-adjusted p=0.858; percentile=48.0; RCSI_z=-0.251. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",2.789744297237147,0.3842298382287627,0.1423534623270155,-0.5654760200312532,-0.5323620959413642,-0.2509658743227642,0.52023988005997,0.8581820201010606,0.28379635912567525,48.02598700649675,312,8032,0.00047,False,run_20260403T145357Z_pid83882,312.0,0.817606543263022,11.778846153846152,17.137820512820515,411.3076923076923,acceptable,Trade activity is in a reasonable range for daily research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,24.23214121702307,0.6253700797313699,,-0.5518947075444081,,,,,,,,8152,0.00047,,,,,,,,,
