agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.07345963425770968,-0.05946991280603016,-0.05238665873070716,0.14604496325438962,81.00949525237381,0.1904047976011994,0.7203221129605921,no evidence,-0.2870683144997813,0.19217480261587883,37,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
breakout_volume_momentum,-0.06893133293864973,-0.028045912623127348,-0.02216868000950519,0.11971308420203267,36.68165917041479,0.6336831584207896,0.19812783509049753,no evidence,-0.21007619934603908,0.18730492840617127,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
mean_reversion_vol_filter,0.015485210289332661,-0.030890680518963272,-0.028964634848811108,0.1070138643347682,68.91554222888556,0.31134432783608196,0.5067590419770418,no evidence,-0.19657715733462944,0.16179975416198547,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
trend_momentum_verification,-0.0540069467230307,-0.013545103942280399,2.879753264146312e-05,0.1851925914674081,41.07946026986507,0.5897051474262869,0.229365081330086,no evidence,-0.28324103539727924,0.3246192064853726,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
adx_trend_following,-0.054508323813248036,-0.043645152287475224,-0.0334271990947576,0.1661857094232166,46.87656171914043,0.5317341329335332,0.27430546067718203,no evidence,-0.29356981664515974,0.25938480661833435,44,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
uptrend_oversold_reversion,-0.009558387585224756,-0.022328733457864635,-0.019283286534764774,0.09178871160575107,55.42228885557221,0.44627686156921537,0.350395629747665,no evidence,-0.16178254253835297,0.14250537236633334,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
volatility_squeeze_breakout,0.011484748229777077,-0.008825170156655546,-0.009902914368720704,0.06167040731073842,63.51824087956022,0.36531734132933535,0.43732971167835094,no evidence,-0.11046045500620696,0.08956943395548625,10,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
connors_rsi2_pullback,0.004653342661601635,-0.03212562157532308,-0.02946140884914048,0.08590048438679948,65.51724137931035,0.3453273363318341,0.46176904126201296,no evidence,-0.16687491649463276,0.11738242498624722,49,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
donchian_trend_reentry,0.0926020181730245,-0.0009694077558462668,0.003476656018274836,0.12084996123158294,78.51074462768615,0.21539230384807595,0.6667698184754798,no evidence,-0.1818721742926554,0.21447834612907157,20,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
turn_of_month_seasonality,-0.06976204796053462,-0.04635502610702367,-0.03813200046669922,0.13889156224708327,42.82858570714643,0.5722138930534733,0.24244160196030462,no evidence,-0.2483948621161817,0.19996437548315227,90,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
random,-0.04782815641363717,-0.18463082599501657,-0.1628514481106868,0.22372314790572967,72.41379310344827,0.27636181909045476,0.5585219573315131,no evidence,-0.48428533317999606,0.22693945607025887,188,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6336831584207896
