agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.480088389220945,0.0697768955824967,0.0830448037352965,0.1951486220884957,97.0014992503748,0.3970435854856485,2.034570273858238,2000,0.3353323338330835,False
random,3.5563659077671725,2.9847686263992834,3.4259380593600177,2.203554317786346,61.36931534232883,0.13042784840715482,0.059189758724976865,2000,0.8490199344772058,False
uptrend_oversold_reversion,0.2275701089056284,0.087371503087826,0.1020784755991197,0.1983614544052623,74.96251874062968,0.1254916333065087,0.6326412239855989,2000,0.8490199344772058,False
turn_of_month_seasonality,0.4290055020411495,0.3660567859122551,0.4522224194344245,0.4881898315174166,55.77211394302849,-0.02321691739327497,-0.0475571507114578,2000,0.8490199344772058,False
mean_reversion_vol_filter,-0.0250227207831863,0.0244498992508928,0.028784356151037,0.1005045686494637,30.584707646176913,-0.0538070769342233,-0.5353694628737697,2000,0.8490199344772058,False
breakout_volume_momentum,0.398597658259901,0.4134122234018763,0.4792242934654788,0.4645455459361773,48.425787106446776,-0.08062663520557778,-0.173560237334952,2000,0.8490199344772058,False
volatility_squeeze_breakout,0.1077922219920025,0.1884617558461611,0.1930054856422347,0.2328862024101828,36.98150924537731,-0.08521326365023218,-0.36590086818516604,2000,0.8490199344772058,False
trend_pullback,0.6138529153846686,0.670498077760076,0.7622790279707761,0.608759632563482,46.07696151924038,-0.1484261125861075,-0.24381727145915755,2000,0.8490199344772058,False
trend_momentum_verification,0.9636119337237068,1.294215560830862,1.4659624791204269,1.0194085997704705,36.7816091954023,-0.5023505453967201,-0.4927862542162476,2000,0.8490199344772058,False
donchian_trend_reentry,0.2411116239238395,0.8514793926131468,0.9687760304058854,0.7279074245513455,14.89255372313843,-0.7276644064820459,-0.999666141515936,2000,0.8515742128935532,False
adx_trend_following,0.5220509265491008,1.2358927434730926,1.42303269502871,0.9786739712507448,16.041979010494753,-0.9009817684796092,-0.9206148267416931,2000,0.8515742128935532,False
