agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.07345963425770968,0.0038530934679471608,0.1319066997481185,0.08871117475986305,-0.1320068095153789,-0.06786376401157192,-0.057583731183126624,0.14601394882185942,81.23752495009981,0.18962075848303392,0.722114120578398,0.1310433654408363,0.8974715532192915,0,1,-0.28435736599629896,0.1700121310725145,37,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,-0.06893133293864973,-0.0038948194854026242,-0.10644040088472317,-0.09355627508595142,-0.14349727493058717,-0.032118006479094394,-0.0266856434467632,0.12206753643711718,36.52694610778443,0.6367265469061876,0.19604704281006463,-0.04224568949188652,-0.34608455880199807,0,0,-0.2269372819765181,0.16833241613571243,30,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.015485210289332661,0.0009294477640116584,0.051214549471656774,0.03814676698321659,-0.06696746278145893,-0.04180196097647211,-0.03965443318452275,0.10434939879396092,71.25748502994011,0.2894211576846307,0.5384697236322709,0.05513964347385541,0.528413619159697,0,1,-0.20658721942884217,0.13053119879825745,38,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,-0.0540069467230307,-0.003039153358102368,-0.049752501607564364,-0.03628862550964065,-0.14973338401765823,-0.009305406637005114,0.005479519918211708,0.1886545987443139,40.5189620758483,0.5968063872255489,0.22416653754281607,-0.05948646664124241,-0.3153194623252477,0,0,-0.26101235897356734,0.3143168044705688,38,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,1,101,-0.054508323813248036,-0.003049511676795494,-0.05652889428298577,-0.044261896387001974,-0.159028769486927,-0.04773547911802757,-0.039954094090406934,0.15920571811119857,48.50299401197605,0.5169660678642715,0.2865379617859939,-0.014554229722841101,-0.09141775744936233,0,0,-0.2783989767668303,0.22515133579057076,44,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,1,101,-0.009558387585224756,-0.0005492074985552932,-0.023511900355984865,-0.017359684163737444,-0.06386716094503697,-0.02483244792162976,-0.0225275725402435,0.09338183976322795,57.28542914171657,0.4291417165668663,0.36739926595164035,0.012969184955018743,0.13888337376841625,0,1,-0.1764731928124552,0.14499987087385877,30,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,1,101,0.011484748229777077,0.0007084105478957328,0.05852975978570296,0.08198458491105387,-0.03395178991933734,-0.01060535893033887,-0.007931503445287006,0.058343978199379365,64.27145708582835,0.3592814371257485,0.4445652207639397,0.019416251675064083,0.3327893001864351,0,1,-0.09791286872091458,0.08821264888571051,10,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
connors_rsi2_pullback,1,101,0.004653342661601635,0.00026634545207273046,0.022739465441972386,0.014032065115497361,-0.09264477165996066,-0.03351799399602126,-0.032606927260925685,0.08185294328289223,65.86826347305389,0.34331337325349304,0.46430927895969676,0.03726026992252732,0.45520989750792434,0,1,-0.16795504292202107,0.10315704254721006,49,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
donchian_trend_reentry,1,101,0.0926020181730245,0.004924290743251655,0.18998982363192465,0.19880183971002785,-0.078676761432383,-0.0017560906915473525,0.0035415085221827654,0.1305097662189572,76.24750499001996,0.23952095808383234,0.6206564798196209,0.08906050965084174,0.6824049435612677,0,1,-0.20704920640692662,0.21800475537582797,20,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
turn_of_month_seasonality,1,101,-0.06976204796053462,-0.0039500267180913855,-0.11710588487428111,-0.05117988015415665,-0.14861926919800383,-0.044862074526853465,-0.04132828216914852,0.13471314272445553,42.51497005988024,0.5768463073852296,0.23893988311069783,-0.028433765791386095,-0.21106898121696252,0,0,-0.25475071833792756,0.19731768840285194,90,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,0.0536077264665868,0.0028411800025912267,0.07683656707710868,0.023991183706911227,-0.32098399911150943,-0.18768972259001682,-0.16566966332164085,0.2153341343994922,84.83033932135729,0.1536926147704591,0.8133470006947638,0.21927738978822764,1.0183122634027908,0,1,-0.47353813025946473,0.20796020952331712,183,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.07345963425770968,0.0038530934679471608,0.1319066997481185,0.08871117475986305,-0.1320068095153789,-0.04403040457980419,-0.04019697992129418,0.15483996932641728,77.04590818363273,0.2315369261477046,0.6353797366403272,0.11365661417900386,0.7340263284307748,0,1,-0.2932333393103513,0.22214419949136044,37,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
