agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
random,5.69775458150899,1.905852174790468,2.2735090300339653,1.6833786038834155,95.38092381523695,3.4242455514750247,2.034150572886915,5000,0.2551489702059588,True
connors_rsi2_pullback,0.6814499846386602,0.1034906438783601,0.1297321663587262,0.2448672972815773,97.34053189362128,0.551717818279934,2.2531298560685458,5000,0.2551489702059588,True
uptrend_oversold_reversion,0.3037723223963979,0.1001119374056863,0.1207849488355747,0.2351541871060688,79.34413117376525,0.1829873735608232,0.7781591125923043,5000,0.7460907818436313,True
turn_of_month_seasonality,0.6607270858530789,0.4340751813692827,0.5118479633349539,0.5256079595666351,66.66666666666666,0.14887912251812507,0.28325127085380564,5000,0.7460907818436313,True
mean_reversion_vol_filter,0.0432697886687554,0.0139559258267415,0.0130681834269604,0.0748742406923771,66.10677864427115,0.030201605241795,0.4033644276391281,5000,0.7460907818436313,True
volatility_squeeze_breakout,0.0251086672959301,0.1213244659140941,0.1353926499329037,0.2073809046014813,30.613877224555093,-0.1102839826369736,-0.5317942982691853,5000,0.8844675509342577,True
breakout_volume_momentum,0.1786119186770025,0.4429671860603047,0.5198176891494378,0.5119934978213001,27.65446910617876,-0.34120577047243533,-0.6664259837759221,5000,0.8844675509342577,True
trend_pullback,0.4792670698617144,0.7928530731435425,0.919234031738053,0.7921330242674723,32.25354929014197,-0.43996696187633855,-0.5554205523538164,5000,0.8844675509342577,True
trend_momentum_verification,1.0911437768150705,1.3858047959349786,1.609950769390078,1.1664463226980917,38.552289542091586,-0.5188069925750076,-0.4447757110459759,5000,0.8844675509342577,True
donchian_trend_reentry,0.1120376625901506,0.882341427017939,1.005605210091414,0.7821443580332489,8.798240351929614,-0.8935675475012633,-1.1424585990087495,5000,0.9122175564887024,True
adx_trend_following,0.341629510838394,1.2861097745216037,1.4851790760258805,1.0710356773129777,10.597880423915216,-1.1435495651874865,-1.0677044559864077,5000,0.9122175564887024,True
