start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
2001-08-31 00:00,2026-04-02 00:00,274.3999938964844,4651.5,15.943563769735082,0.7328235361724574,-0.44363844125895235,6169,0.00047,Daily,1d
