agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.47926706986171447,0.7122909351884368,0.8465392808137272,0.7763503671717337,36.39272145570886,0.6362727454509098,0.19635667923710504,no evidence,-0.1490763249482053,2.289006590395484,119,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
breakout_volume_momentum,0.1786119186770025,0.4113894362155298,0.4936580081958853,0.514852622298543,29.17416516696661,0.7084583083383323,0.1496857022144905,no evidence,-0.19490408003976012,1.427907292731192,89,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
mean_reversion_vol_filter,0.04326978866875548,0.013657407101777782,0.014031035924613588,0.074920911735346,66.04679064187162,0.33973205358928216,0.46886347567862213,no evidence,-0.11298778864913943,0.1350556056293069,5,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9375624875024995
trend_momentum_verification,1.1825554324065486,1.2783827139510644,1.523572580865213,1.1862348033446868,45.27094581083783,0.5474905018996201,0.26162341074969653,no evidence,0.061503135589466046,3.743976564402637,87,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
adx_trend_following,0.3824969719835584,1.2581884799673748,1.4431517311078257,1.0664457800729188,13.557288542291543,0.864627074585083,0.063171169266395,no evidence,0.06415231319947964,3.417042593564672,108,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
uptrend_oversold_reversion,0.3310889384728778,0.09688439146034922,0.11946919450208829,0.23521674747280197,82.08358328334333,0.1793641271745651,0.7462644115035757,no evidence,-0.22838601688486887,0.5384098701463504,72,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9375624875024995
volatility_squeeze_breakout,0.025108667295930153,0.12009982367195897,0.13226983588399477,0.20698117071490182,31.43371325734853,0.6858628274345131,0.16376273450489726,no evidence,-0.18953888991073933,0.4886553347724871,19,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
connors_rsi2_pullback,0.6814499846386602,0.10007720817256346,0.12301270424778793,0.24454742157485815,97.74045190961807,0.022795440911817635,1.6421520032111951,strong evidence,-0.23136312733954667,0.5632048018480958,106,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.250749850029994
donchian_trend_reentry,0.12086844550328699,0.8510937017810598,0.9796372320035556,0.7899751488983174,11.077784443111378,0.8894221155768847,0.050892075973666684,no evidence,-0.05096916611823853,2.469786809885512,87,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
turn_of_month_seasonality,0.6238168546406927,0.4026323792378109,0.48840497988793957,0.5392944654226647,65.92681463707258,0.34093181363727254,0.4673324712191512,no evidence,-0.21148980984664148,1.4888354170073068,192,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9375624875024995
random,0.1825274521084387,1.7655356854568964,2.1439714320691894,1.6316624991309145,3.659268146370726,0.9636072785442912,0.016099928246459283,no evidence,0.26218385472885913,5.1517953004051025,229,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9636072785442912
