agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.5674583126506714,0.402993721257596,0.46783408964034123,0.4494673649834533,64.1871625674865,0.3583283343331334,0.44571884922156135,no evidence,-0.14453754923754428,1.3184260388495248,116,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7418801953894935
breakout_volume_momentum,0.06406952251557033,0.13582766023195977,0.1638520463956677,0.3094454641229426,41.231753649270146,0.587882423515297,0.23070952413551046,no evidence,-0.2805022613171593,0.728406175983298,86,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8083383323335334
mean_reversion_vol_filter,0.13282497573641036,0.020334121643281296,0.021079263736815814,0.0999499301873623,87.82243551289743,0.1219756048790242,0.9137270195369007,no evidence,-0.14525008354436,0.18579583259563917,16,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.6708658268346331
trend_momentum_verification,0.11534612610595456,0.6536389963766291,0.742305098146342,0.6215160581341345,14.377124575084983,0.8564287142571486,0.0673087801510984,no evidence,-0.10587591043462662,1.899521828660646,77,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8932213557288542
adx_trend_following,0.01917775503232315,0.5523006030216582,0.6425523658797517,0.5673639969127393,10.697860427914417,0.8932213557288542,0.049040902075829194,no evidence,-0.11498605732297225,1.695473705256135,92,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8932213557288542
uptrend_oversold_reversion,0.08796928389676816,0.0646852366130127,0.07597399326562469,0.19034042548059693,55.12897420515897,0.44891021795640873,0.34784050920832577,no evidence,-0.2175930032760872,0.4077143359150583,71,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7418801953894935
volatility_squeeze_breakout,0.10383417213667187,0.08936954342828662,0.0953147442423982,0.19738720485733374,52.80943811237753,0.47210557888422316,0.32596086746894076,no evidence,-0.21809528381187065,0.42485864511506055,25,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7418801953894935
connors_rsi2_pullback,0.4089681383967458,0.03529188436160592,0.04621079227224004,0.17490710191910705,97.12057588482304,0.028994201159768047,1.5376888523126928,strong evidence,-0.2197311270302102,0.35068319567609285,86,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.3189362127574485
donchian_trend_reentry,0.05135941774942754,0.4187046202907774,0.4872547735048178,0.4712698092093457,17.376524695060986,0.8264347130573885,0.0827914492659596,no evidence,-0.17031371074981005,1.3468750060359105,73,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8932213557288542
turn_of_month_seasonality,0.5135687601006731,0.1662882632688236,0.21859409066659585,0.3651299417394712,81.26374725054988,0.1875624875024995,0.7268540161686033,no evidence,-0.2805238450806391,0.9143214305205646,195,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.6877291208424982
random,1.1401144771956941,0.9553534951145528,1.1227447746797647,0.903659708074527,58.42831433713257,0.4159168166366727,0.3809935195849062,no evidence,-0.015594422648019773,2.7638382186179977,231,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7418801953894935
