agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.11620428701938242,-0.06590288414503118,-0.056108526866577774,0.1623826785107066,85.5072463768116,0.1454272863568216,0.8373540996503042,no evidence,-0.3105706033149935,0.22150874198943046,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
breakout_volume_momentum,-0.01754338588244923,0.008470002079923055,0.012927817843820874,0.1276262997563159,41.97901049475262,0.5807096451774113,0.23604096058189947,no evidence,-0.18682576277556046,0.2339107917403802,31,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
mean_reversion_vol_filter,0.015485210289332661,-0.03378077630788707,-0.029940740039701895,0.10564262474550982,67.31634182908546,0.32733633183408295,0.48500578864442834,no evidence,-0.19359188814680484,0.14785698673707406,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
trend_momentum_verification,-0.06008147713887276,-0.014782758648675908,-0.006491466468406123,0.18592606183849503,40.17991004497751,0.5987006496751625,0.2227902705829188,no evidence,-0.30101958101236725,0.3049170787647339,38,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
adx_trend_following,-0.0792172160404816,-0.013982588471584834,-0.0029543709200966985,0.17240174154515459,34.682658670664665,0.6536731634182908,0.18463934464796294,no evidence,-0.2645023659559047,0.283969167530605,44,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
uptrend_oversold_reversion,-0.009558387585224756,-0.02292996396114388,-0.019826521508170578,0.09392790900454723,56.021989005497254,0.440279860069965,0.3562711802241635,no evidence,-0.1635069654317781,0.14184295806174996,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
volatility_squeeze_breakout,0.011484748229777077,-0.006336936667623643,-0.006494749077708533,0.058965710425239175,62.01899050474763,0.3803098450774613,0.41986243186563854,no evidence,-0.10313531632675382,0.08728562812237557,10,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
connors_rsi2_pullback,0.004653342661601635,-0.03164267193429042,-0.0274108453254971,0.08891303925597167,66.26686656671664,0.3378310844577711,0.47130039269457547,no evidence,-0.16551798543910667,0.12583923290681553,49,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
donchian_trend_reentry,0.02521420241263603,0.006569601077468027,0.009064766958467014,0.12089439278409046,55.92203898050975,0.44127936031984005,0.35528638505864285,no evidence,-0.1826129850382711,0.21945661765249497,21,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
turn_of_month_seasonality,-0.06976204796053462,-0.05145926632439807,-0.04102892326552583,0.1435814571622685,44.527736131934034,0.5552223888055972,0.2555330296953438,no evidence,-0.24837159685667712,0.20668674591745584,90,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
random,-0.08674519873690459,-0.1538153527555891,-0.12550283038956714,0.2352758499585764,61.969015492253874,0.3808095952023988,0.41929211729661087,no evidence,-0.45070561482666444,0.31171640645915744,191,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.6536731634182908
