ticker,fold_id,fold_start,fold_end,agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_number_of_trades,proportion_significant_runs,proportion_outperforming_null_runs,number_of_outer_runs,simulations_per_run,test_bar_count,transaction_cost,null_model,execution_cost_model
AAPL,fold_01,1982-03-19,1986-03-13,trend_pullback,-0.4948523417377467,-0.4948523417377467,0.0,-0.4948523417377467,-0.4948523417377467,-0.4948523417377467,-0.4948523417377467,-0.15754088845085756,-0.15754088845085756,0.0,-0.15754088845085756,-0.15754088845085756,-0.15754088845085756,-0.15754088845085756,-0.8665734265996994,-0.8665734265996994,0.0,-0.8665734265996994,-0.8665734265996994,-0.8665734265996994,-0.8665734265996994,-0.5627904064634454,-0.5627904064634454,0.0,-0.5627904064634454,-0.5627904064634454,-0.5627904064634454,-0.5627904064634454,-0.6130609693119291,-0.6130609693119291,0.0,-0.6130609693119291,-0.6130609693119291,-0.6130609693119291,-0.6130609693119291,0.983016983016983,0.983016983016983,0.0,0.983016983016983,0.983016983016983,0.983016983016983,0.983016983016983,0.0074389790479771145,0.0074389790479771145,0.0,0.0074389790479771145,0.0074389790479771145,0.0074389790479771145,0.0074389790479771145,1.7982017982017984,1.7982017982017984,0.0,1.7982017982017984,1.7982017982017984,1.7982017982017984,1.7982017982017984,-0.7884018133656925,-0.7884018133656925,0.0,-0.7884018133656925,-0.7884018133656925,-0.7884018133656925,-0.7884018133656925,-1.644693979454638,-1.644693979454638,0.0,-1.644693979454638,-1.644693979454638,-1.644693979454638,-1.644693979454638,10.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,breakout_volume_momentum,-0.6711522270042103,-0.6711522270042103,0.0,-0.6711522270042103,-0.6711522270042103,-0.6711522270042103,-0.6711522270042103,-0.24360128412675586,-0.24360128412675586,0.0,-0.24360128412675586,-0.24360128412675586,-0.24360128412675586,-0.24360128412675586,-0.9005795821491325,-0.9005795821491325,0.0,-0.9005795821491325,-0.9005795821491325,-0.9005795821491325,-0.9005795821491325,-0.5338328548822556,-0.5338328548822556,0.0,-0.5338328548822556,-0.5338328548822556,-0.5338328548822556,-0.5338328548822556,-0.7219503447918796,-0.7219503447918796,0.0,-0.7219503447918796,-0.7219503447918796,-0.7219503447918796,-0.7219503447918796,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-0.8702025837887165,-0.8702025837887165,0.0,-0.8702025837887165,-0.8702025837887165,-0.8702025837887165,-0.8702025837887165,-1.7406157544330638,-1.7406157544330638,0.0,-1.7406157544330638,-1.7406157544330638,-1.7406157544330638,-1.7406157544330638,18.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,adx_trend_following,-0.5214741002623247,-0.5214741002623247,0.0,-0.5214741002623247,-0.5214741002623247,-0.5214741002623247,-0.5214741002623247,-0.16891323215273857,-0.16891323215273857,0.0,-0.16891323215273857,-0.16891323215273857,-0.16891323215273857,-0.16891323215273857,-0.840089148341451,-0.840089148341451,0.0,-0.840089148341451,-0.840089148341451,-0.840089148341451,-0.840089148341451,-0.6773349921375293,-0.6773349921375293,0.0,-0.6773349921375293,-0.6773349921375293,-0.6773349921375293,-0.6773349921375293,-0.5543980436264841,-0.5543980436264841,0.0,-0.5543980436264841,-0.5543980436264841,-0.5543980436264841,-0.5543980436264841,0.994005994005994,0.994005994005994,0.0,0.994005994005994,0.994005994005994,0.994005994005994,0.994005994005994,0.002610996733593194,0.002610996733593194,0.0,0.002610996733593194,0.002610996733593194,0.002610996733593194,0.002610996733593194,0.6993006993006993,0.6993006993006993,0.0,0.6993006993006993,0.6993006993006993,0.6993006993006993,0.6993006993006993,-0.768765625036788,-0.768765625036788,0.0,-0.768765625036788,-0.768765625036788,-0.768765625036788,-0.768765625036788,-1.6835517462914236,-1.6835517462914236,0.0,-1.6835517462914236,-1.6835517462914236,-1.6835517462914236,-1.6835517462914236,11.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,uptrend_oversold_reversion,-0.5228935157509759,-0.5228935157509759,0.0,-0.5228935157509759,-0.5228935157509759,-0.5228935157509759,-0.5228935157509759,-0.16953275977469273,-0.16953275977469273,0.0,-0.16953275977469273,-0.16953275977469273,-0.16953275977469273,-0.16953275977469273,-1.8786095255646387,-1.8786095255646387,0.0,-1.8786095255646387,-1.8786095255646387,-1.8786095255646387,-1.8786095255646387,-2.540767220948828,-2.540767220948828,0.0,-2.540767220948828,-2.540767220948828,-2.540767220948828,-2.540767220948828,-0.5284554531755898,-0.5284554531755898,0.0,-0.5284554531755898,-0.5284554531755898,-0.5284554531755898,-0.5284554531755898,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-0.5344826816038944,-0.5344826816038944,0.0,-0.5344826816038944,-0.5344826816038944,-0.5344826816038944,-0.5344826816038944,-3.099152503014508,-3.099152503014508,0.0,-3.099152503014508,-3.099152503014508,-3.099152503014508,-3.099152503014508,6.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,connors_rsi2_pullback,-0.4503633306877064,-0.4503633306877064,0.0,-0.4503633306877064,-0.4503633306877064,-0.4503633306877064,-0.4503633306877064,-0.13949982773339598,-0.13949982773339598,0.0,-0.13949982773339598,-0.13949982773339598,-0.13949982773339598,-0.13949982773339598,-1.4045452154959706,-1.4045452154959706,0.0,-1.4045452154959706,-1.4045452154959706,-1.4045452154959706,-1.4045452154959706,-1.7124186373814534,-1.7124186373814534,0.0,-1.7124186373814534,-1.7124186373814534,-1.7124186373814534,-1.7124186373814534,-0.45305966362918815,-0.45305966362918815,0.0,-0.45305966362918815,-0.45305966362918815,-0.45305966362918815,-0.45305966362918815,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-0.48943540587452106,-0.48943540587452106,0.0,-0.48943540587452106,-0.48943540587452106,-0.48943540587452106,-0.48943540587452106,-3.1457784167506313,-3.1457784167506313,0.0,-3.1457784167506313,-3.1457784167506313,-3.1457784167506313,-3.1457784167506313,8.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,donchian_trend_reentry,-0.20435488120069556,-0.20435488120069556,0.0,-0.20435488120069556,-0.20435488120069556,-0.20435488120069556,-0.20435488120069556,-0.055770641646195496,-0.055770641646195496,0.0,-0.055770641646195496,-0.055770641646195496,-0.055770641646195496,-0.055770641646195496,-0.4210932949494051,-0.4210932949494051,0.0,-0.4210932949494051,-0.4210932949494051,-0.4210932949494051,-0.4210932949494051,-0.4426952168520776,-0.4426952168520776,0.0,-0.4426952168520776,-0.4426952168520776,-0.4426952168520776,-0.4426952168520776,-0.3118166043024231,-0.3118166043024231,0.0,-0.3118166043024231,-0.3118166043024231,-0.3118166043024231,-0.3118166043024231,0.9250749250749251,0.9250749250749251,0.0,0.9250749250749251,0.9250749250749251,0.9250749250749251,0.9250749250749251,0.03382309079738432,0.03382309079738432,0.0,0.03382309079738432,0.03382309079738432,0.03382309079738432,0.03382309079738432,7.592407592407592,7.592407592407592,0.0,7.592407592407592,7.592407592407592,7.592407592407592,7.592407592407592,-0.40242033754080975,-0.40242033754080975,0.0,-0.40242033754080975,-0.40242033754080975,-0.40242033754080975,-0.40242033754080975,-1.1742858143206816,-1.1742858143206816,0.0,-1.1742858143206816,-1.1742858143206816,-1.1742858143206816,-1.1742858143206816,5.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,turn_of_month_seasonality,-0.8012020328945786,-0.8012020328945786,0.0,-0.8012020328945786,-0.8012020328945786,-0.8012020328945786,-0.8012020328945786,-0.3333779142659531,-0.3333779142659531,0.0,-0.3333779142659531,-0.3333779142659531,-0.3333779142659531,-0.3333779142659531,-2.003322826668524,-2.003322826668524,0.0,-2.003322826668524,-2.003322826668524,-2.003322826668524,-2.003322826668524,-1.6310125661339956,-1.6310125661339956,0.0,-1.6310125661339956,-1.6310125661339956,-1.6310125661339956,-1.6310125661339956,-0.8012020328945786,-0.8012020328945786,0.0,-0.8012020328945786,-0.8012020328945786,-0.8012020328945786,-0.8012020328945786,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-0.9018383396701979,-0.9018383396701979,0.0,-0.9018383396701979,-0.9018383396701979,-0.9018383396701979,-0.9018383396701979,-2.8179156847900986,-2.8179156847900986,0.0,-2.8179156847900986,-2.8179156847900986,-2.8179156847900986,-2.8179156847900986,17.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_01,1982-03-19,1986-03-13,random,-0.99395206226513,-0.99395206226513,0.0,-0.99395206226513,-0.99395206226513,-0.99395206226513,-0.99395206226513,-0.7225946547884265,-0.7225946547884265,0.0,-0.7225946547884265,-0.7225946547884265,-0.7225946547884265,-0.7225946547884265,-3.069252404533935,-3.069252404533935,0.0,-3.069252404533935,-3.069252404533935,-3.069252404533935,-3.069252404533935,-1.4313801518524247,-1.4313801518524247,0.0,-1.4313801518524247,-1.4313801518524247,-1.4313801518524247,-1.4313801518524247,-0.99395206226513,-0.99395206226513,0.0,-0.99395206226513,-0.99395206226513,-0.99395206226513,-0.99395206226513,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-1.2781994892510928,-1.2781994892510928,0.0,-1.2781994892510928,-1.2781994892510928,-1.2781994892510928,-1.2781994892510928,-2.2426564605722823,-2.2426564605722823,0.0,-2.2426564605722823,-2.2426564605722823,-2.2426564605722823,-2.2426564605722823,36.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_02,1986-03-14,1990-03-08,trend_pullback,-0.5571181607747691,-0.5571181607747691,0.0,-0.5571181607747691,-0.5571181607747691,-0.5571181607747691,-0.5571181607747691,-0.1849067130696207,-0.1849067130696207,0.0,-0.1849067130696207,-0.1849067130696207,-0.1849067130696207,-0.1849067130696207,-0.9991482135364693,-0.9991482135364693,0.0,-0.9991482135364693,-0.9991482135364693,-0.9991482135364693,-0.9991482135364693,-0.45503694029871194,-0.45503694029871194,0.0,-0.45503694029871194,-0.45503694029871194,-0.45503694029871194,-0.45503694029871194,-0.571786460110679,-0.571786460110679,0.0,-0.571786460110679,-0.571786460110679,-0.571786460110679,-0.571786460110679,0.996003996003996,0.996003996003996,0.0,0.996003996003996,0.996003996003996,0.996003996003996,0.996003996003996,0.0017389191676629103,0.0017389191676629103,0.0,0.0017389191676629103,0.0017389191676629103,0.0017389191676629103,0.0017389191676629103,0.4995004995004995,0.4995004995004995,0.0,0.4995004995004995,0.4995004995004995,0.4995004995004995,0.4995004995004995,-0.6387611264154208,-0.6387611264154208,0.0,-0.6387611264154208,-0.6387611264154208,-0.6387611264154208,-0.6387611264154208,-2.0377186819119926,-2.0377186819119926,0.0,-2.0377186819119926,-2.0377186819119926,-2.0377186819119926,-2.0377186819119926,20.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
AAPL,fold_02,1986-03-14,1990-03-08,breakout_volume_momentum,-0.5603641897885288,-0.5603641897885288,0.0,-0.5603641897885288,-0.5603641897885288,-0.5603641897885288,-0.5603641897885288,-0.18641052859081952,-0.18641052859081952,0.0,-0.18641052859081952,-0.18641052859081952,-0.18641052859081952,-0.18641052859081952,-0.8297416086460843,-0.8297416086460843,0.0,-0.8297416086460843,-0.8297416086460843,-0.8297416086460843,-0.8297416086460843,-0.5583499829440861,-0.5583499829440861,0.0,-0.5583499829440861,-0.5583499829440861,-0.5583499829440861,-0.5583499829440861,-0.5603641897885288,-0.5603641897885288,0.0,-0.5603641897885288,-0.5603641897885288,-0.5603641897885288,-0.5603641897885288,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0999000999000999,0.0999000999000999,0.0,0.0999000999000999,0.0999000999000999,0.0999000999000999,0.0999000999000999,-0.8141968991432713,-0.8141968991432713,0.0,-0.8141968991432713,-0.8141968991432713,-0.8141968991432713,-0.8141968991432713,-1.8951601757285257,-1.8951601757285257,0.0,-1.8951601757285257,-1.8951601757285257,-1.8951601757285257,-1.8951601757285257,21.0,0.0,0.0,1,1000,1007,0.00047,structure_preserving_random_timing,stochastic_execution_model
