agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
trend_pullback,0.1162042870193824,-0.0659028841450311,-0.0561085268665777,0.1623826785107066,85.5072463768116,0.1723128138859601,1.0611526762972983,2000,0.6536731634182908,False
mean_reversion_vol_filter,0.0154852102893326,-0.033780776307887,-0.0299407400397018,0.1056426247455098,67.31634182908546,0.045425950329034404,0.42999641894987256,2000,0.6536731634182908,False
random,-0.0867451987369045,-0.1538153527555891,-0.1255028303895671,0.2352758499585764,61.969015492253874,0.038757631652662605,0.16473272398967606,2000,0.6536731634182908,False
connors_rsi2_pullback,0.0046533426616016,-0.0316426719342904,-0.0274108453254971,0.0889130392559716,66.26686656671664,0.0320641879870987,0.3606241362955681,2000,0.6536731634182908,False
volatility_squeeze_breakout,0.011484748229777,-0.0063369366676236,-0.0064947490777085,0.0589657104252391,62.01899050474763,0.0179794973074855,0.3049144524474301,2000,0.6536731634182908,False
donchian_trend_reentry,0.025214202412636,0.006569601077468,0.009064766958467,0.1208943927840904,55.92203898050975,0.016149435454168998,0.13358299820415037,2000,0.6536731634182908,False
uptrend_oversold_reversion,-0.0095583875852247,-0.0229299639611438,-0.0198265215081705,0.0939279090045472,56.021989005497254,0.010268133922945798,0.10931930702778342,2000,0.6536731634182908,False
turn_of_month_seasonality,-0.0697620479605346,-0.051459266324398,-0.0410289232655258,0.1435814571622685,44.527736131934034,-0.028733124695008806,-0.20011723841565476,2000,0.6536731634182908,False
breakout_volume_momentum,-0.0175433858824492,0.008470002079923,0.0129278178438208,0.1276262997563159,41.97901049475262,-0.030471203726269998,-0.23875332736630606,2000,0.6536731634182908,False
trend_momentum_verification,-0.0600814771388727,-0.0147827586486759,-0.0064914664684061,0.185926061838495,40.17991004497751,-0.0535900106704666,-0.2882329144206672,2000,0.6536731634182908,False
adx_trend_following,-0.0792172160404816,-0.0139825884715848,-0.0029543709200966,0.1724017415451545,34.682658670664665,-0.076262845120385,-0.44235542191672506,2000,0.6536731634182908,False
