agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.47926706986171447,0.7928530731435425,0.919234031738053,0.7921330242674723,32.25354929014197,0.6776644671065787,0.1689852857102895,no evidence,-0.12773549090624398,2.419086546816275,119,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8844675509342577
breakout_volume_momentum,0.1786119186770025,0.4429671860603047,0.5198176891494378,0.5119934978213001,27.654469106178762,0.7236552689462108,0.1404682714394684,no evidence,-0.1687555641172396,1.480029393519768,89,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8844675509342577
mean_reversion_vol_filter,0.04326978866875548,0.01395592582674151,0.013068183426960454,0.07487424069237714,66.10677864427115,0.33913217356528697,0.4696310066269727,no evidence,-0.10912971864382505,0.131733522184935,5,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7460907818436313
trend_momentum_verification,1.0911437768150705,1.3858047959349786,1.609950769390078,1.1664463226980917,38.552289542091586,0.6146770645870826,0.21135299138394142,no evidence,0.1640962898477348,3.7900732714376524,87,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8844675509342577
adx_trend_following,0.34162951083839405,1.2861097745216037,1.4851790760258803,1.0710356773129777,10.597880423915216,0.8942211557688462,0.0485550596693009,no evidence,0.11727787378631062,3.507716582115037,108,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9122175564887023
uptrend_oversold_reversion,0.30377232239639795,0.10011193740568637,0.12078494883557474,0.2351541871060688,79.34413117376525,0.20675864827034593,0.684536315789744,no evidence,-0.2322505402725494,0.5398853405351144,71,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7460907818436313
volatility_squeeze_breakout,0.025108667295930153,0.12132446591409417,0.1353926499329037,0.20738090460148137,30.613877224555093,0.6940611877624475,0.15860224087625577,no evidence,-0.18203290701254823,0.49539022646664466,19,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.8844675509342577
connors_rsi2_pullback,0.6814499846386602,0.10349064387836013,0.12973216635872628,0.24486729728157736,97.34053189362128,0.026794641071785644,1.5719520561828602,strong evidence,-0.2214887239311315,0.5799886739107042,106,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.25514897020595884
donchian_trend_reentry,0.11203766259015069,0.882341427017939,1.0056052100914141,0.7821443580332489,8.798240351929614,0.9122175564887023,0.039901573607037985,no evidence,-0.0027407864611858823,2.416253699411878,87,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9122175564887023
turn_of_month_seasonality,0.6607270858530789,0.4340751813692827,0.5118479633349539,0.5256079595666351,66.66666666666666,0.33353329334133175,0.47686080824594784,no evidence,-0.18405987501212367,1.4907443346499833,190,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.7460907818436313
random,5.69775458150899,1.9058521747904678,2.2735090300339653,1.6833786038834155,95.38092381523695,0.046390721855628876,1.333568869656768,strong evidence,0.29198263778492334,5.6021956547069545,227,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.25514897020595884
